ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
0, 26, 24, 20, 2, 19, 7, 0, 0, 23, 0, 0, 19, 0, 19, 8, 0, 20, 0, 27, 8, 0, 0, 0, 0, 16
0, 26, 21, 25, 19, 14, 20, 0, 0, 18, 3, 0, 24, 0, 12, 0, 0, 8, 0, 3, 0, 28, 0, 0, 0, 0
0, 0, 10, 10, 17, 26, 19, 19, 18, 11, 0, 20, 10, 16, 28, 12, 8, 18, 20, 10, 28, 27, 0, 0, 0, 0
1, 13, 25, 21, 25, 31, 17, 23, 1, 17, 1, 1, 1, 5, 1, 3, 9, 21, 1, 1, 1, 1, 3, 1, 1, 1
1, 5, 13, 19, 13, 15, 27, 1, 1, 21, 1, 19, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1, 1, 1, 1
1, 5, 19, 25, 15, 1, 17, 9, 1, 1, 17, 27, 1, 1, 1, 7, 20, 1, 1, 1, 1, 1, 23, 1, 13, 1
1, 18, 1, 21, 21, 21, 25, 1, 23, 1, 25, 15, 1, 1, 25, 17, 1, 1, 21, 1, 15, 23, 1, 1, 1, 1
1, 5, 20, 19, 24, 21, 21, 5, 1, 17, 1, 15, 13, 25, 1, 23, 1, 1, 1, 1, 1, 13, 1, 1, 1, 21
1, 5, 25, 12, 1, 12, 3, 1, 1, 13, 23, 3, 25, 29, 1, 1, 1, 1, 1, 1, 1, 1, 25, 1, 13, 17
1, 6, 5, 13, 20, 13, 25, 1, 1, 1, 1, 1, 1, 1, 21, 7, 1, 1, 1, 1, 25, 13, 1, 1, 1, 1
1, 29, 25, 25, 3, 15, 19, 1, 9, 13, 1, 1, 15, 1, 17, 17, 23, 1, 1, 25, 1, 1, 19, 25, 1, 1
1, 19, 13, 25, 25, 23, 5, 15, 3, 9, 1, 7, 23, 1, 25, 1, 1, 21, 21, 1, 21, 1, 25, 1, 23, 1
1, 19, 29, 0, 25, 17, 17, 13, 1, 21, 23, 1, 1, 3, 1, 1, 1, 1, 17, 1, 1, 1, 1, 1, 25, 1
1, 19, 5, 20, 25, 25, 1, 7, 1, 1, 13, 21, 1, 21, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 25
1, 13, 19, 23, 1, 1, 1, 9, 19, 21, 15, 29, 13, 17, 1, 25, 9, 1, 1, 3, 1, 1, 1, 1, 1, 23
1, 10, 21, 19, 24, 9, 0, 15, 3, 1, 3, 15, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 25, 1, 1, 1
1, 19, 5, 13, 3, 13, 17, 15, 23, 29, 1, 9, 1, 1, 1, 1, 1, 1, 25, 1, 13, 1, 1, 17, 1, 20
1, 5, 8, 15, 21, 11, 3, 9, 21, 13, 1, 1, 1, 1, 21, 1, 9, 1, 9, 1, 1, 1, 1, 1, 1, 1
2, 6, 16, 30, 16, 0, 31, 18, 26, 14, 26, 2, 28, 12, 28, 31, 4, 4, 2, 4, 2, 2, 4, 18, 16, 16
2, 22, 4, 23, 18, 6, 0, 2, 22, 2, 26, 28, 16, 2, 31, 4, 2, 2, 2, 2, 2, 2, 2, 16, 2, 2
2, 0, 0, 6, 2, 19, 28, 2, 28, 2, 22, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 22, 26, 2
2, 6, 6, 2, 10, 27, 8, 2, 2, 2, 10, 18, 2, 2, 2, 31, 4, 2, 2, 26, 18, 2, 16, 2, 2, 2
2, 3, 27, 26, 26, 2, 12, 2, 22, 4, 28, 22, 10, 2, 4, 2, 22, 2, 2, 4, 2, 2, 4, 2, 2, 2
2, 22, 12, 22, 17, 16, 28, 2, 26, 2, 2, 28, 28, 2, 2, 31, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10
2, 22, 30, 2, 26, 4, 2, 2, 2, 2, 2, 2, 28, 26, 2, 22, 2, 2, 4, 2, 18, 4, 4, 18, 2, 2
2, 3, 28, 6, 22, 6, 28, 15, 2, 28, 12, 18, 2, 2, 2, 4, 2, 2, 2, 10, 28, 2, 2, 2, 2, 2
2, 19, 10, 7, 20, 4, 26, 26, 26, 12, 22, 22, 2, 2, 26, 2, 2, 2, 2, 26, 2, 2, 2, 2, 12, 2
2, 22, 6, 2, 12, 18, 30, 28, 2, 2, 2, 26, 2, 31, 2, 4, 2, 2, 28, 22, 2, 2, 2, 2, 30, 2
2, 26, 22, 2, 22, 26, 14, 18, 2, 2, 2, 2, 31, 2, 2, 4, 16, 2, 31, 2, 2, 2, 28, 18, 2, 4
2, 0, 22, 14, 18, 22, 4, 15, 4, 26, 22, 18, 26, 22, 2, 2, 2, 2, 2, 2, 26, 2, 2, 2, 2, 2
2, 6, 27, 23, 4, 2, 28, 2, 2, 2, 2, 26, 2, 4, 2, 26, 18, 2, 31, 18, 22, 16, 2, 2, 2, 2
2, 6, 6, 2, 2, 26, 2, 26, 22, 2, 10, 4, 2, 12, 2, 26, 10, 22, 2, 31, 22, 2, 2, 2, 2, 18
2, 26, 24, 26, 22, 4, 18, 2, 2, 22, 26, 31, 27, 2, 2, 10, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2
3, 19, 25, 3, 19, 30, 20, 21, 3, 7, 13, 3, 20, 23, 11, 3, 1, 3, 13, 3, 19, 3, 3, 9, 3, 3
3, 3, 17, 3, 12, 9, 11, 12, 3, 19, 1, 20, 1, 19, 23, 19, 13, 3, 20, 3, 3, 13, 13, 3, 3, 3
3, 19, 3, 11, 9, 3, 1, 3, 19, 3, 3, 3, 13, 3, 3, 13, 3, 3, 19, 13, 13, 19, 3, 20, 3, 3
3, 3, 29, 13, 19, 25, 4, 7, 3, 9, 27, 1, 13, 13, 7, 3, 19, 13, 3, 3, 13, 3, 27, 3, 3, 3
3, 5, 1, 20, 19, 19, 1, 17, 3, 11, 3, 3, 29, 3, 19, 9, 3, 3, 29, 3, 3, 3, 17, 3, 3, 3
3, 5, 25, 9, 7, 3, 11, 3, 3, 31, 13, 13, 13, 3, 20, 11, 7, 3, 29, 19, 3, 3, 20, 3, 3, 3
3, 5, 0, 29, 9, 3, 17, 19, 3, 20, 19, 3, 3, 10, 3, 1, 3, 3, 27, 20, 3, 3, 3, 29, 3, 3
3, 5, 7, 3, 17, 17, 13, 11, 3, 3, 7, 19, 3, 3, 9, 3, 29, 20, 11, 3, 13, 3, 1, 19, 3, 3
3, 13, 5, 13, 16, 19, 13, 3, 3, 19, 9, 19, 20, 3, 19, 3, 3, 3, 9, 19, 3, 19, 3, 13, 1, 3
3, 21, 25, 25, 3, 21, 17, 3, 3, 3, 13, 3, 20, 3, 13, 13, 3, 9, 3, 1, 11, 17, 3, 3, 19, 3
3, 19, 8, 3, 0, 1, 29, 19, 17, 29, 27, 3, 3, 9, 19, 3, 3, 3, 3, 3, 3, 13, 3, 3, 3, 3
3, 5, 21, 21, 19, 3, 0, 3, 3, 9, 11, 13, 3, 19, 9, 29, 3, 13, 3, 3, 3, 13, 3, 3, 3, 3
3, 13, 13, 19, 11, 11, 3, 3, 4, 20, 19, 3, 3, 19, 23, 13, 3, 3, 3, 3, 3, 3, 23, 19, 13, 29
3, 13, 3, 27, 21, 1, 3, 12, 21, 1, 3, 20, 3, 3, 9, 3, 9, 13, 19, 3, 3, 19, 9, 3, 13, 7
3, 19, 5, 19, 20, 7, 3, 13, 3, 31, 0, 13, 13, 1, 13, 17, 3, 3, 27, 3, 23, 3, 13, 11, 13, 3
4, 5, 10, 4, 23, 26, 12, 4, 4, 4, 4, 27, 10, 4, 31, 4, 4, 7, 4, 4, 10, 7, 4, 2, 4, 10
4, 19, 26, 4, 23, 26, 23, 23, 4, 16, 31, 4, 15, 4, 4, 4, 4, 2, 7, 4, 31, 4, 4, 4, 4, 4
4, 13, 23, 22, 20, 2, 2, 7, 10, 4, 4, 2, 4, 31, 31, 4, 10, 4, 4, 7, 4, 4, 4, 20, 16, 4
4, 5, 16, 2, 22, 8, 4, 31, 12, 20, 26, 4, 4, 12, 4, 4, 4, 2, 4, 4, 4, 20, 20, 4, 4, 4
4, 26, 15, 27, 31, 0, 31, 26, 4, 4, 4, 4, 4, 20, 4, 8, 2, 26, 4, 4, 2, 4, 4, 4, 10, 4
4, 16, 26, 2, 15, 15, 4, 4, 4, 12, 4, 4, 4, 10, 4, 4, 10, 4, 2, 31, 4, 4, 4, 4, 4, 4
4, 17, 24, 2, 7, 2, 2, 4, 31, 4, 4, 10, 10, 15, 4, 4, 31, 2, 4, 7, 20, 4, 4, 4, 4, 4
4, 22, 25, 29, 3, 7, 4, 10, 26, 4, 4, 10, 4, 4, 12, 4, 2, 4, 4, 4, 4, 15, 4, 7, 4, 4
4, 28, 9, 2, 15, 8, 4, 4, 31, 2, 4, 20, 2, 4, 20, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 4
4, 13, 28, 15, 23, 11, 4, 4, 12, 4, 4, 2, 31, 20, 31, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 14, 19, 29, 4, 4, 4, 28, 4, 4, 11, 4, 12, 4, 4, 28, 7, 30, 4, 26, 4, 4, 4, 20, 2, 12
4, 3, 6, 22, 10, 2, 18, 4, 12, 7, 4, 4, 4, 4, 8, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 19, 6, 12, 7, 4, 7, 7, 16, 2, 4, 4, 4, 0, 31, 7, 2, 4, 18, 7, 4, 4, 4, 4, 4, 4
4, 6, 4, 10, 3, 7, 27, 4, 2, 4, 18, 4, 4, 18, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4, 4, 4
4, 10, 29, 4, 7, 4, 7, 4, 4, 4, 4, 4, 12, 4, 11, 4, 4, 12, 4, 10, 4, 7, 4, 4, 4, 4
5, 29, 5, 5, 29, 5, 5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5
5, 5, 5, 1, 29, 9, 5, 5, 5, 5, 5, 21, 5, 21, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 21, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 13, 5, 5, 5, 5, 25, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 19, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 21, 5, 21, 5, 5
5, 13, 5, 5, 5, 21, 5, 5, 21, 5, 5, 5, 5, 21, 5, 5, 5, 5, 21, 5, 5, 5, 5, 21, 21, 5
5, 5, 13, 29, 5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 13, 5, 21, 5, 21, 5, 5, 25, 29, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 5, 5, 25, 5, 5, 21, 5, 5, 13, 21, 5, 5, 5, 21, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5
5, 5, 13, 5, 5, 21, 5, 21, 5, 21, 25, 5, 5, 5, 5, 5, 21, 5, 5, 5, 21, 5, 5, 5, 21, 5
5, 19, 5, 5, 5, 5, 5, 5, 5, 5, 21, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 13, 5, 5, 13, 5, 21, 5, 5, 5, 5, 21, 5, 5, 25, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 13, 5, 5, 5, 1, 5, 5, 5, 5, 21, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 25, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 21, 29, 13, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 5, 21, 5, 5, 21, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 25, 5, 5, 21
6, 6, 6, 6, 26, 6, 26, 6, 22, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6
6, 19, 30, 14, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 10, 6, 6, 6, 6, 10, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 28, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 26, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 22, 6, 22, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6
6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 10, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 2, 22, 22, 22, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 14, 6
6, 6, 6, 6, 6, 6, 26, 6, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 26, 22, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6
6, 6, 6, 6, 22, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22
6, 6, 6, 6, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6
6, 6, 6, 26, 26, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
7, 13, 10, 11, 29, 7, 4, 7, 25, 31, 7, 7, 7, 7, 4, 23, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7
7, 13, 25, 4, 9, 19, 3, 15, 7, 7, 3, 9, 7, 7, 7, 7, 13, 7, 7, 25, 4, 7, 7, 9, 7, 7
7, 3, 4, 29, 9, 7, 25, 9, 20, 12, 29, 7, 7, 4, 7, 7, 12, 7, 7, 7, 7, 11, 7, 7, 7, 7
7, 5, 4, 25, 23, 25, 4, 9, 29, 12, 7, 11, 7, 7, 7, 3, 23, 15, 7, 7, 7, 7, 7, 11, 7, 7
7, 19, 27, 29, 7, 23, 23, 7, 7, 1, 7, 7, 3, 15, 12, 7, 27, 29, 7, 9, 20, 7, 7, 7, 7, 7
7, 13, 29, 10, 25, 29, 7, 7, 3, 29, 7, 7, 7, 15, 7, 27, 7, 25, 25, 4, 7, 15, 29, 7, 7, 7
7, 29, 19, 7, 4, 26, 4, 7, 4, 29, 7, 7, 7, 23, 7, 7, 7, 7, 7, 1, 7, 29, 7, 7, 7, 7
7, 22, 25, 26, 4, 9, 14, 7, 20, 1, 12, 7, 7, 7, 29, 9, 7, 9, 7, 7, 7, 7, 3, 7, 7, 7
7, 19, 0, 13, 19, 13, 11, 15, 31, 20, 25, 23, 7, 7, 7, 7, 7, 7, 23, 7, 11, 7, 25, 7, 7, 7
7, 22, 12, 25, 23, 0, 19, 25, 4, 25, 7, 7, 20, 3, 7, 7, 7, 23, 23, 7, 7, 7, 7, 7, 15, 9
7, 5, 21, 25, 1, 7, 23, 25, 7, 4, 20, 7, 4, 7, 7, 7, 7, 20, 7, 7, 7, 7, 7, 23, 7, 23
7, 19, 8, 16, 7, 26, 9, 4, 3, 7, 7, 7, 7, 7, 7, 23, 7, 7, 7, 7, 29, 7, 23, 12, 7, 11
7, 6, 6, 25, 31, 23, 7, 4, 7, 1, 7, 29, 11, 11, 7, 7, 7, 3, 11, 12, 7, 7, 7, 7, 7, 12
7, 5, 14, 10, 25, 25, 11, 7, 7, 7, 9, 7, 27, 7, 7, 7, 7, 7, 7, 7, 7, 7, 4, 7, 7, 7
7, 13, 3, 20, 29, 3, 11, 29, 3, 7, 20, 11, 7, 7, 7, 7, 7, 27, 7, 7, 25, 4, 7, 23, 7, 7
8, 19, 30, 19, 4, 16, 8, 28, 24, 19, 8, 18, 30, 16, 8, 8, 8, 8, 18, 8, 8, 17, 4, 8, 30, 8
8, 0, 19, 24, 17, 17, 8, 19, 30, 27, 8, 17, 8, 8, 19, 8, 8, 8, 8, 31, 8, 8, 16, 8, 8, 8
8, 19, 24, 3, 8, 8, 11, 0, 16, 8, 24, 9, 28, 8, 15, 24, 8, 4, 8, 23, 8, 8, 18, 8, 9, 8
8, 6, 19, 22, 31, 30, 28, 15, 19, 16, 17, 27, 0, 8, 8, 0, 8, 8, 8, 8, 15, 16, 8, 8, 17, 30
8, 5, 3, 8, 17, 19, 0, 18, 19, 30, 23, 17, 30, 16, 8, 8, 8, 15, 8, 1, 31, 8, 24, 18, 30, 8
8, 25, 24, 24, 8, 19, 8, 30, 24, 23, 8, 8, 27, 15, 27, 8, 8, 8, 16, 8, 8, 8, 11, 8, 8, 20
8, 1, 19, 24, 18, 24, 0, 8, 30, 8, 9, 8, 8, 18, 31, 8, 8, 20, 1, 24, 27, 8, 8, 8, 8, 8
8, 22, 21, 24, 10, 18, 8, 27, 8, 18, 24, 30, 18, 30, 8, 0, 8, 15, 8, 31, 31, 8, 8, 20, 8, 8
8, 5, 18, 24, 10, 8, 8, 15, 8, 18, 31, 8, 8, 30, 24, 31, 9, 8, 8, 8, 8, 15, 8, 31, 10, 8
8, 5, 20, 15, 14, 8, 15, 15, 18, 17, 19, 8, 8, 8, 15, 24, 15, 8, 8, 17, 15, 8, 8, 8, 30, 18
8, 18, 23, 18, 8, 24, 8, 15, 17, 3, 18, 8, 0, 8, 8, 16, 8, 8, 31, 8, 8, 8, 17, 16, 20, 8
8, 5, 24, 30, 18, 19, 18, 8, 18, 8, 9, 30, 0, 18, 20, 8, 8, 19, 8, 18, 8, 8, 8, 16, 8, 8
8, 22, 23, 12, 3, 15, 20, 18, 8, 8, 30, 9, 31, 8, 8, 8, 20, 8, 20, 8, 8, 15, 8, 16, 10, 8
8, 0, 13, 20, 3, 15, 30, 3, 18, 0, 28, 8, 24, 8, 15, 17, 8, 8, 15, 8, 28, 8, 8, 31, 8, 19
8, 5, 10, 10, 0, 5, 30, 24, 11, 8, 30, 8, 8, 8, 8, 8, 16, 8, 8, 8, 17, 15, 8, 8, 2, 18
9, 19, 10, 7, 13, 7, 9, 3, 3, 25, 20, 3, 25, 9, 15, 9, 9, 9, 13, 9, 25, 1, 9, 9, 9, 9
9, 25, 3, 31, 20, 25, 13, 25, 9, 9, 9, 1, 9, 13, 9, 3, 25, 9, 9, 15, 9, 9, 25, 9, 20, 9
9, 19, 25, 11, 7, 9, 7, 9, 9, 9, 9, 9, 9, 23, 9, 9, 9, 9, 5, 9, 9, 9, 7, 9, 9, 9
9, 3, 5, 1, 1, 25, 15, 9, 9, 3, 13, 11, 25, 29, 9, 9, 9, 9, 1, 1, 9, 9, 9, 3, 9, 23
9, 29, 19, 19, 5, 11, 1, 9, 23, 15, 9, 1, 9, 20, 15, 9, 1, 20, 9, 9, 9, 9, 9, 9, 3, 9
9, 5, 1, 7, 17, 15, 9, 25, 11, 20, 9, 9, 4, 20, 9, 9, 9, 9, 9, 9, 9, 9, 11, 23, 25, 9
9, 19, 17, 29, 9, 25, 21, 9, 9, 15, 15, 13, 1, 1, 20, 3, 9, 9, 9, 9, 3, 9, 9, 9, 9, 9
9, 5, 21, 19, 27, 20, 13, 29, 21, 9, 9, 1, 11, 3, 9, 9, 15, 3, 9, 9, 9, 7, 9, 9, 9, 9
9, 19, 29, 5, 1, 3, 9, 15, 25, 9, 15, 5, 1, 1, 25, 20, 9, 9, 13, 9, 25, 9, 9, 9, 9, 1
9, 13, 0, 9, 1, 13, 25, 9, 9, 13, 9, 29, 5, 13, 3, 5, 9, 9, 9, 20, 9, 15, 13, 25, 9, 9
9, 0, 5, 25, 5, 15, 13, 1, 9, 29, 9, 17, 9, 3, 25, 9, 29, 11, 9, 9, 9, 9, 9, 9, 9, 25
9, 19, 21, 16, 9, 3, 5, 9, 15, 1, 13, 9, 1, 9, 9, 9, 13, 1, 9, 9, 9, 25, 9, 9, 9, 9
9, 5, 3, 10, 15, 13, 21, 19, 13, 9, 9, 9, 9, 23, 9, 9, 8, 3, 15, 3, 9, 9, 9, 9, 25, 9
9, 21, 3, 3, 8, 3, 25, 25, 9, 9, 9, 9, 29, 13, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
9, 19, 13, 3, 30, 25, 5, 9, 13, 9, 20, 13, 9, 9, 9, 1, 25, 17, 9, 9, 9, 9, 9, 9, 9, 9
10, 1, 14, 6, 14, 10, 0, 14, 10, 14, 10, 10, 10, 8, 10, 10, 20, 8, 7, 0, 20, 10, 10, 10, 10, 10
10, 5, 14, 18, 10, 20, 16, 16, 20, 16, 16, 20, 2, 18, 10, 10, 10, 2, 10, 10, 10, 14, 2, 10, 12, 10
10, 5, 10, 2, 10, 10, 26, 10, 10, 12, 2, 10, 10, 10, 12, 10, 26, 0, 14, 18, 10, 10, 2, 10, 10, 14
10, 0, 23, 16, 4, 26, 14, 16, 16, 10, 10, 10, 16, 12, 10, 10, 12, 31, 10, 10, 10, 10, 10, 10, 10, 10
10, 0, 26, 4, 18, 2, 8, 0, 16, 10, 10, 0, 20, 10, 20, 26, 20, 10, 10, 26, 10, 4, 10, 10, 0, 10
10, 29, 24, 10, 26, 24, 0, 20, 12, 8, 20, 31, 10, 28, 4, 26, 2, 0, 2, 10, 10, 10, 10, 10, 10, 10
10, 6, 10, 6, 22, 26, 26, 10, 10, 0, 10, 20, 10, 18, 10, 26, 12, 10, 20, 10, 28, 10, 10, 2, 10, 20
10, 26, 3, 28, 14, 31, 8, 19, 26, 17, 28, 26, 2, 2, 12, 10, 28, 19, 16, 10, 4, 10, 10, 10, 10, 16
10, 19, 22, 3, 31, 0, 10, 10, 19, 31, 10, 10, 10, 10, 16, 12, 10, 10, 10, 10, 10, 10, 10, 20, 16, 4
10, 0, 26, 6, 8, 12, 10, 26, 20, 18, 4, 0, 10, 10, 10, 0, 10, 12, 10, 4, 26, 10, 10, 0, 10, 10
10, 31, 10, 0, 26, 26, 24, 26, 10, 10, 2, 10, 20, 18, 20, 12, 14, 26, 10, 0, 20, 26, 10, 10, 10, 10
10, 6, 10, 16, 10, 10, 4, 2, 28, 10, 10, 12, 4, 10, 4, 10, 10, 10, 0, 10, 0, 10, 10, 18, 10, 10
10, 3, 16, 0, 6, 26, 15, 10, 10, 10, 28, 20, 10, 10, 18, 10, 10, 10, 12, 10, 10, 10, 10, 10, 10, 10
10, 10, 24, 7, 23, 10, 10, 10, 10, 2, 10, 20, 10, 20, 10, 10, 20, 8, 14, 12, 12, 0, 10, 10, 12, 8
10, 19, 10, 18, 0, 0, 2, 10, 30, 0, 8, 10, 10, 10, 20, 10, 20, 10, 10, 12, 10, 18, 16, 10, 10, 19
11, 21, 5, 3, 16, 11, 1, 29, 3, 11, 4, 8, 11, 11, 11, 11, 11, 27, 11, 11, 16, 11, 11, 11, 11, 11
11, 6, 19, 13, 19, 11, 11, 11, 12, 15, 16, 29, 11, 11, 11, 16, 11, 11, 11, 17, 11, 11, 27, 11, 11, 11
11, 19, 29, 29, 19, 27, 12, 11, 12, 4, 16, 12, 16, 11, 7, 3, 15, 19, 11, 15, 11, 23, 27, 11, 11, 11
11, 13, 19, 16, 13, 19, 11, 4, 15, 11, 11, 11, 12, 3, 11, 11, 11, 17, 17, 11, 11, 11, 11, 11, 11, 11
11, 19, 10, 1, 4, 27, 17, 11, 7, 17, 19, 11, 11, 11, 23, 7, 11, 29, 11, 11, 11, 29, 27, 11, 11, 29
11, 19, 24, 13, 16, 29, 4, 13, 11, 23, 11, 15, 23, 27, 27, 12, 11, 16, 11, 11, 11, 12, 11, 20, 27, 12
11, 5, 30, 10, 11, 19, 11, 11, 11, 29, 4, 19, 11, 11, 19, 31, 11, 11, 11, 1, 11, 11, 11, 11, 11, 27
11, 3, 21, 11, 2, 11, 4, 11, 11, 11, 27, 11, 11, 9, 7, 19, 7, 16, 11, 11, 17, 11, 11, 11, 23, 13
11, 5, 8, 25, 29, 20, 9, 11, 9, 17, 27, 27, 11, 11, 19, 11, 11, 11, 11, 11, 29, 11, 11, 11, 11, 11
11, 19, 28, 24, 16, 9, 19, 16, 23, 16, 19, 11, 10, 11, 12, 11, 11, 12, 11, 11, 11, 27, 11, 11, 11, 11
11, 5, 3, 13, 27, 13, 20, 16, 7, 16, 17, 19, 12, 17, 11, 27, 4, 11, 11, 11, 11, 11, 27, 28, 11, 11
11, 13, 13, 29, 19, 3, 10, 2, 11, 11, 11, 11, 11, 9, 11, 13, 4, 11, 16, 12, 11, 27, 11, 11, 11, 11
11, 19, 10, 19, 16, 7, 11, 13, 11, 23, 11, 11, 11, 29, 16, 11, 16, 11, 11, 7, 4, 20, 11, 11, 11, 28
11, 0, 9, 3, 10, 25, 15, 11, 0, 3, 17, 17, 9, 11, 29, 11, 11, 11, 19, 17, 7, 11, 7, 11, 12, 11
