ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
1, 2, 4, 6, 4, 5, 15, 6, 3, 6, 1, 1, 3, 15, 3, 3, 2, 1, 1, 1, 3, 1, 5, 2, 1, 5
1, 2, 3, 11, 10, 6, 1, 7, 10, 3, 1, 1, 1, 1, 1, 1, 1, 9, 5, 1, 1, 1, 1, 1, 1, 1
1, 11, 2, 9, 7, 15, 10, 1, 9, 1, 9, 1, 15, 1, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 9
1, 5, 3, 15, 15, 10, 3, 2, 3, 5, 1, 1, 6, 1, 1, 15, 2, 1, 5, 15, 6, 1, 1, 1, 1, 15
1, 2, 6, 12, 3, 7, 9, 3, 1, 9, 10, 6, 1, 10, 1, 5, 1, 3, 1, 1, 1, 5, 1, 1, 15, 1
1, 2, 4, 2, 15, 5, 3, 1, 1, 1, 1, 1, 3, 1, 3, 1, 15, 1, 1, 1, 1, 15, 1, 5, 1, 1
2, 12, 5, 12, 13, 7, 13, 2, 10, 5, 1, 6, 2, 9, 2, 4, 2, 14, 2, 2, 2, 2, 10, 12, 1, 2
2, 1, 2, 4, 6, 4, 4, 2, 4, 5, 2, 6, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 12, 4, 2
2, 2, 12, 2, 2, 13, 2, 2, 4, 6, 5, 14, 2, 1, 2, 10, 5, 4, 2, 2, 2, 2, 2, 10, 6, 2
2, 11, 11, 12, 14, 15, 5, 7, 5, 2, 2, 12, 14, 2, 2, 0, 13, 10, 5, 2, 4, 2, 10, 2, 7, 2
2, 4, 3, 5, 9, 2, 2, 5, 7, 7, 13, 7, 13, 2, 9, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 2
2, 1, 2, 2, 5, 2, 2, 6, 6, 2, 7, 6, 14, 2, 9, 2, 2, 2, 2, 4, 2, 2, 2, 2, 6, 2
2, 2, 13, 5, 1, 6, 13, 2, 2, 12, 10, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2
2, 2, 5, 12, 1, 9, 2, 6, 2, 9, 4, 10, 13, 2, 6, 5, 2, 2, 2, 2, 7, 2, 2, 10, 2, 2
2, 3, 2, 5, 5, 5, 12, 5, 5, 2, 7, 5, 2, 2, 10, 12, 2, 7, 12, 2, 4, 2, 2, 2, 2, 2
2, 2, 1, 9, 9, 5, 2, 4, 3, 2, 2, 2, 4, 5, 2, 2, 2, 2, 6, 2, 14, 6, 5, 2, 5, 2
2, 3, 10, 6, 1, 0, 10, 12, 2, 2, 2, 13, 2, 12, 9, 2, 2, 4, 2, 5, 2, 12, 2, 4, 10, 1
2, 2, 2, 1, 2, 9, 13, 4, 6, 5, 2, 7, 2, 6, 7, 4, 1, 2, 12, 4, 2, 2, 2, 2, 2, 2
2, 0, 2, 2, 6, 9, 10, 2, 6, 7, 2, 4, 14, 6, 2, 7, 2, 6, 1, 2, 2, 2, 2, 2, 2, 2
2, 2, 12, 5, 6, 2, 7, 4, 7, 10, 9, 12, 12, 10, 2, 1, 6, 2, 5, 10, 7, 2, 2, 2, 2, 6
2, 2, 7, 2, 2, 5, 7, 5, 5, 5, 12, 2, 2, 2, 2, 2, 4, 2, 2, 5, 2, 2, 2, 2, 2, 2
3, 2, 2, 10, 3, 3, 3, 1, 3, 11, 11, 3, 3, 9, 11, 5, 3, 3, 3, 15, 11, 15, 11, 11, 9, 3
3, 9, 11, 3, 15, 9, 11, 1, 15, 11, 11, 1, 11, 3, 15, 3, 3, 3, 1, 3, 3, 3, 15, 3, 3, 15
3, 3, 9, 11, 11, 11, 3, 1, 11, 5, 3, 3, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 7, 11
3, 9, 3, 9, 3, 11, 3, 9, 1, 3, 3, 3, 1, 3, 3, 1, 3, 1, 3, 11, 3, 11, 3, 3, 3, 3
3, 2, 5, 1, 1, 3, 7, 3, 3, 1, 1, 3, 9, 3, 3, 3, 9, 3, 3, 11, 5, 15, 1, 3, 3, 3
3, 9, 1, 15, 11, 3, 3, 5, 9, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 11, 15
3, 11, 11, 2, 15, 2, 3, 3, 3, 3, 15, 3, 15, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 11, 5, 15, 3, 15, 3, 15, 3, 1, 9, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 11, 3, 9
3, 11, 2, 11, 11, 3, 9, 3, 3, 3, 3, 3, 3, 11, 3, 3, 3, 3, 3, 15, 3, 3, 3, 11, 11, 3
3, 9, 3, 1, 11, 3, 9, 10, 3, 9, 5, 3, 3, 9, 3, 1, 3, 3, 9, 9, 3, 11, 3, 3, 3, 3
3, 11, 9, 15, 11, 9, 3, 3, 3, 3, 3, 1, 11, 15, 3, 3, 3, 3, 5, 1, 3, 3, 3, 11, 3, 3
3, 3, 5, 3, 15, 11, 15, 7, 3, 3, 9, 3, 15, 11, 15, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3
3, 5, 11, 15, 11, 9, 11, 11, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 11, 3, 3, 3, 9, 9, 3, 3
3, 2, 9, 5, 15, 4, 1, 11, 3, 1, 3, 1, 5, 3, 3, 3, 3, 3, 15, 3, 3, 3, 5, 15, 3, 3
3, 2, 7, 3, 11, 11, 11, 11, 11, 11, 3, 9, 15, 3, 3, 3, 3, 15, 3, 3, 3, 3, 3, 3, 3, 3
4, 2, 4, 0, 13, 15, 0, 4, 2, 0, 0, 4, 2, 4, 4, 12, 4, 2, 0, 0, 4, 4, 4, 0, 4, 4
4, 12, 3, 4, 12, 4, 10, 0, 4, 12, 4, 4, 0, 4, 14, 0, 4, 4, 4, 4, 4, 4, 4, 0, 10, 4
4, 2, 13, 6, 8, 14, 0, 7, 4, 4, 4, 14, 4, 4, 4, 4, 4, 4, 12, 12, 14, 4, 4, 4, 0, 12
4, 2, 8, 9, 2, 4, 12, 6, 2, 2, 4, 12, 14, 4, 0, 0, 4, 4, 4, 4, 4, 4, 9, 4, 4, 4
4, 8, 15, 12, 3, 4, 5, 12, 4, 2, 4, 12, 4, 4, 4, 4, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 2, 4, 0, 12, 4, 4, 14, 4, 4, 4, 4, 0, 4, 4, 4, 12, 0, 4, 4, 4, 4, 4, 4, 4, 4
4, 0, 8, 12, 4, 8, 4, 4, 4, 4, 4, 12, 4, 4, 12, 4, 0, 2, 4, 4, 4, 2, 4, 4, 4, 4
4, 11, 15, 4, 0, 2, 13, 4, 4, 9, 7, 4, 7, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4
4, 1, 12, 2, 4, 0, 4, 12, 0, 12, 4, 2, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 0, 4
4, 6, 14, 6, 12, 4, 2, 14, 4, 12, 2, 0, 7, 4, 4, 4, 4, 4, 4, 4, 2, 4, 9, 4, 0, 4
4, 8, 13, 6, 4, 12, 4, 12, 2, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 4, 4, 14, 4, 4, 4
4, 12, 12, 13, 4, 8, 14, 6, 14, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4
4, 2, 12, 0, 14, 12, 4, 2, 4, 8, 0, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 11, 8, 10, 0, 9, 2, 4, 4, 0, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 14, 0, 4, 4, 4, 4
4, 6, 0, 9, 6, 2, 6, 4, 4, 2, 4, 12, 12, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4
5, 2, 11, 13, 9, 15, 2, 15, 3, 9, 5, 13, 2, 5, 14, 2, 10, 5, 9, 5, 5, 2, 5, 5, 5, 5
5, 3, 1, 11, 2, 4, 15, 5, 5, 10, 7, 13, 3, 15, 9, 5, 5, 1, 9, 1, 5, 5, 13, 5, 5, 5
5, 9, 2, 9, 2, 1, 9, 3, 13, 2, 10, 7, 5, 5, 1, 5, 5, 2, 1, 5, 5, 5, 7, 5, 5, 5
5, 1, 2, 5, 2, 9, 9, 5, 5, 1, 2, 5, 9, 1, 9, 2, 5, 10, 5, 5, 5, 1, 9, 5, 5, 5
5, 11, 10, 2, 15, 1, 9, 3, 2, 5, 3, 5, 5, 7, 9, 5, 5, 5, 9, 5, 5, 5, 5, 5, 5, 5
5, 3, 11, 2, 15, 3, 3, 3, 5, 5, 10, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 10, 5, 5, 5, 5
5, 2, 13, 5, 1, 15, 9, 2, 1, 15, 5, 5, 7, 9, 3, 7, 5, 5, 1, 9, 9, 2, 5, 9, 5, 5
5, 2, 12, 9, 13, 12, 9, 5, 14, 9, 3, 5, 3, 13, 9, 5, 5, 2, 5, 5, 9, 5, 5, 5, 5, 2
5, 2, 5, 2, 9, 1, 5, 5, 9, 5, 5, 5, 5, 5, 9, 5, 5, 5, 1, 5, 9, 5, 5, 2, 5, 5
5, 3, 9, 2, 3, 5, 5, 5, 5, 1, 5, 3, 5, 2, 7, 5, 5, 5, 5, 5, 5, 5, 3, 5, 9, 5
5, 2, 9, 13, 14, 14, 5, 5, 5, 5, 5, 9, 5, 5, 2, 1, 5, 1, 2, 13, 5, 5, 5, 2, 7, 5
5, 2, 3, 1, 5, 7, 13, 9, 5, 11, 5, 13, 5, 3, 9, 5, 1, 9, 5, 9, 5, 5, 5, 5, 5, 2
5, 2, 2, 0, 1, 2, 15, 13, 9, 7, 9, 5, 9, 9, 3, 2, 5, 5, 5, 7, 5, 5, 5, 5, 5, 9
5, 12, 9, 5, 5, 15, 9, 10, 4, 9, 5, 5, 7, 9, 5, 5, 5, 5, 5, 9, 5, 9, 5, 5, 5, 5
5, 11, 5, 2, 12, 15, 10, 5, 9, 2, 2, 5, 5, 5, 5, 5, 9, 1, 9, 5, 9, 5, 13, 7, 5, 5
6, 8, 2, 6, 10, 4, 13, 6, 6, 6, 2, 6, 6, 6, 6, 14, 6, 6, 10, 0, 6, 6, 6, 6, 6, 6
6, 12, 15, 1, 13, 7, 15, 2, 12, 12, 6, 6, 10, 6, 6, 6, 6, 14, 6, 4, 6, 6, 6, 6, 6, 6
6, 9, 6, 14, 4, 7, 6, 10, 0, 0, 6, 6, 2, 6, 6, 6, 14, 6, 6, 6, 6, 6, 12, 12, 14, 10
6, 8, 7, 6, 6, 0, 2, 10, 7, 10, 6, 7, 14, 1, 6, 6, 1, 6, 6, 6, 6, 1, 6, 6, 6, 6
6, 3, 6, 6, 15, 10, 15, 6, 13, 1, 1, 7, 10, 15, 10, 6, 2, 12, 6, 6, 7, 6, 6, 12, 6, 6
6, 2, 14, 15, 1, 15, 4, 10, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 1, 14, 10, 6, 6, 6, 14, 15
6, 9, 8, 7, 7, 14, 7, 7, 15, 12, 14, 14, 7, 10, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 10
6, 11, 1, 6, 7, 6, 10, 1, 6, 7, 0, 0, 14, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 3, 9, 8, 13, 9, 10, 6, 2, 14, 6, 6, 7, 6, 10, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 8, 5, 7, 7, 6, 0, 4, 1, 6, 7, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 12, 14, 6
6, 5, 1, 0, 0, 6, 7, 10, 10, 6, 0, 0, 6, 6, 6, 6, 14, 6, 6, 10, 6, 6, 6, 6, 6, 6
6, 0, 5, 10, 13, 15, 6, 6, 6, 15, 10, 14, 2, 6, 1, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6
6, 5, 0, 9, 6, 14, 15, 15, 1, 6, 6, 4, 6, 14, 15, 12, 6, 6, 6, 10, 6, 6, 6, 6, 10, 6
6, 11, 8, 15, 6, 15, 4, 9, 6, 6, 6, 6, 6, 6, 10, 6, 0, 6, 6, 14, 0, 6, 14, 14, 10, 6
6, 5, 2, 0, 10, 6, 2, 7, 14, 6, 7, 6, 6, 6, 2, 6, 6, 6, 6, 6, 0, 6, 10, 6, 14, 2
7, 8, 0, 0, 3, 7, 9, 7, 10, 7, 7, 7, 9, 7, 7, 7, 15, 7, 7, 7, 7, 7, 7, 7, 7, 10
7, 12, 8, 13, 13, 13, 1, 2, 5, 13, 14, 1, 14, 7, 7, 7, 13, 7, 2, 7, 7, 7, 2, 1, 7, 7
7, 5, 7, 2, 15, 6, 15, 7, 15, 15, 7, 7, 15, 14, 7, 7, 13, 7, 7, 7, 7, 7, 14, 7, 7, 5
7, 2, 1, 5, 6, 14, 14, 15, 14, 7, 7, 7, 7, 9, 7, 15, 7, 7, 7, 7, 7, 6, 1, 7, 7, 2
7, 2, 14, 13, 7, 7, 14, 1, 1, 5, 14, 7, 15, 14, 14, 7, 7, 15, 1, 7, 6, 13, 14, 2, 7, 7
7, 12, 15, 15, 15, 15, 7, 9, 7, 2, 7, 7, 5, 7, 14, 9, 7, 7, 14, 7, 7, 7, 14, 7, 2, 7
7, 2, 11, 15, 13, 14, 10, 10, 4, 1, 14, 15, 2, 7, 10, 7, 7, 7, 7, 7, 7, 14, 7, 4, 7, 10
7, 2, 7, 10, 1, 7, 4, 7, 7, 6, 14, 14, 7, 10, 7, 7, 7, 7, 7, 7, 7, 7, 14, 7, 10, 7
7, 12, 2, 7, 2, 13, 6, 7, 14, 14, 10, 7, 7, 5, 7, 1, 13, 7, 7, 5, 10, 7, 7, 7, 15, 7
7, 11, 13, 2, 10, 6, 10, 7, 6, 9, 4, 7, 7, 15, 10, 10, 7, 10, 14, 7, 7, 7, 7, 7, 9, 10
7, 8, 2, 6, 13, 1, 14, 7, 12, 14, 14, 7, 15, 13, 7, 14, 9, 5, 7, 7, 7, 5, 7, 15, 7, 6
7, 2, 1, 0, 2, 5, 5, 7, 7, 5, 7, 7, 7, 1, 10, 10, 7, 7, 7, 5, 7, 7, 7, 7, 7, 7
7, 11, 15, 12, 9, 7, 1, 3, 2, 7, 13, 10, 5, 7, 13, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7
7, 2, 2, 10, 6, 5, 7, 3, 7, 5, 14, 7, 7, 7, 7, 7, 10, 7, 7, 7, 1, 7, 7, 7, 7, 7
7, 0, 5, 7, 15, 6, 5, 5, 7, 5, 7, 6, 7, 10, 7, 7, 5, 7, 7, 1, 7, 7, 15, 1, 7, 7
8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8
8, 8, 8, 8, 12, 8, 0, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 0, 8, 8, 0, 8, 8, 8, 8, 8
8, 8, 13, 4, 0, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 8, 0, 0, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0
8, 0, 12, 8, 8, 8, 8, 8, 4, 4, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8
8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 0, 0, 8, 8, 0, 8, 8, 0, 4, 8, 8, 8, 8, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8
8, 8, 12, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 9, 8, 0, 8, 8, 8, 8, 8, 8, 0, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 13, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8
8, 12, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
9, 2, 11, 15, 7, 15, 1, 1, 9, 1, 9, 5, 9, 5, 10, 9, 9, 9, 9, 5, 9, 2, 9, 9, 9, 9
9, 0, 5, 11, 2, 7, 9, 15, 5, 9, 9, 9, 3, 5, 9, 9, 9, 9, 9, 1, 9, 9, 9, 10, 9, 9
9, 4, 5, 3, 15, 15, 15, 1, 9, 9, 7, 10, 9, 9, 9, 9, 10, 9, 1, 10, 9, 9, 9, 9, 5, 9
9, 2, 4, 2, 9, 15, 9, 9, 9, 9, 10, 9, 9, 9, 15, 1, 10, 10, 9, 9, 9, 9, 9, 10, 9, 9
9, 11, 2, 4, 9, 1, 5, 9, 9, 10, 9, 5, 9, 9, 1, 7, 9, 9, 10, 3, 9, 9, 9, 9, 9, 9
9, 11, 15, 4, 15, 3, 9, 4, 9, 2, 1, 9, 9, 9, 9, 7, 9, 15, 15, 9, 9, 9, 9, 9, 7, 9
9, 2, 9, 3, 3, 1, 3, 6, 9, 5, 7, 9, 9, 3, 5, 9, 9, 9, 10, 9, 15, 9, 9, 9, 9, 9
9, 9, 15, 3, 10, 9, 9, 7, 5, 3, 3, 10, 9, 9, 9, 6, 9, 9, 12, 3, 9, 5, 1, 15, 1, 9
9, 15, 14, 11, 3, 3, 9, 3, 5, 9, 9, 9, 5, 9, 9, 9, 9, 9, 7, 9, 9, 9, 9, 1, 9, 9
9, 2, 11, 15, 11, 11, 9, 9, 9, 9, 9, 5, 5, 9, 9, 9, 9, 9, 9, 5, 9, 9, 2, 9, 9, 15
9, 11, 4, 9, 3, 1, 3, 9, 3, 9, 5, 9, 9, 9, 9, 15, 1, 3, 9, 10, 9, 9, 9, 9, 9, 9
9, 3, 2, 6, 11, 9, 9, 9, 9, 2, 9, 9, 9, 9, 15, 9, 10, 9, 9, 9, 9, 9, 9, 3, 9, 9
9, 3, 9, 9, 9, 15, 6, 5, 9, 10, 15, 4, 3, 9, 9, 9, 9, 1, 9, 9, 9, 9, 9, 9, 9, 9
9, 9, 2, 11, 9, 4, 9, 3, 9, 9, 5, 15, 2, 9, 9, 3, 9, 7, 9, 15, 9, 9, 9, 10, 9, 9
9, 12, 13, 3, 9, 3, 9, 4, 1, 5, 9, 1, 9, 3, 9, 9, 9, 5, 9, 9, 3, 9, 9, 9, 2, 9
10, 5, 13, 15, 15, 2, 14, 6, 2, 10, 10, 6, 10, 10, 9, 14, 4, 10, 7, 7, 10, 9, 10, 10, 10, 7
10, 5, 3, 3, 14, 6, 10, 2, 14, 10, 2, 2, 10, 10, 5, 5, 10, 10, 10, 10, 7, 10, 10, 7, 9, 10
10, 5, 5, 4, 0, 9, 3, 10, 9, 15, 12, 10, 6, 10, 10, 6, 10, 10, 10, 7, 10, 10, 7, 10, 10, 10
10, 2, 14, 5, 6, 9, 2, 10, 7, 2, 10, 7, 6, 5, 10, 10, 10, 12, 2, 7, 7, 10, 10, 10, 2, 10
10, 2, 10, 6, 2, 6, 2, 1, 7, 10, 10, 10, 10, 4, 1, 14, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 9, 3, 5, 9, 9, 14, 9, 4, 15, 10, 10, 10, 14, 6, 10, 7, 10, 15, 10, 10, 10, 10, 9, 10, 10
10, 3, 13, 6, 14, 2, 6, 15, 2, 15, 10, 10, 7, 10, 15, 6, 10, 7, 10, 10, 10, 1, 10, 2, 4, 10
10, 2, 2, 9, 3, 12, 6, 5, 14, 9, 10, 6, 10, 10, 10, 10, 10, 10, 15, 10, 6, 6, 10, 10, 7, 10
10, 9, 2, 6, 10, 10, 10, 15, 9, 12, 9, 10, 10, 10, 6, 7, 6, 7, 10, 15, 10, 10, 10, 4, 10, 10
10, 11, 3, 5, 6, 2, 10, 4, 1, 1, 10, 6, 10, 7, 9, 10, 10, 2, 10, 10, 10, 10, 10, 10, 10, 10
10, 11, 2, 9, 10, 1, 15, 10, 10, 10, 12, 10, 10, 6, 10, 2, 10, 10, 10, 10, 1, 7, 10, 10, 10, 10
10, 11, 9, 7, 15, 10, 10, 4, 1, 6, 6, 10, 15, 10, 10, 9, 4, 10, 10, 10, 2, 2, 10, 10, 10, 10
10, 2, 8, 1, 9, 15, 15, 10, 5, 4, 10, 10, 14, 10, 10, 10, 10, 9, 10, 10, 10, 10, 15, 10, 6, 10
10, 2, 3, 14, 2, 15, 10, 2, 10, 6, 10, 10, 15, 10, 10, 6, 10, 10, 1, 10, 2, 10, 10, 9, 10, 10
10, 8, 15, 6, 9, 10, 10, 6, 10, 6, 10, 7, 9, 10, 14, 10, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10
11, 11, 11, 3, 11, 11, 11, 3, 11, 11, 3, 11, 3, 11, 3, 3, 11, 3, 11, 11, 15, 11, 11, 11, 11, 11
11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11
11, 3, 11, 3, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 11
11, 3, 3, 11, 3, 11, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11
11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 3, 15, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11
11, 15, 11, 11, 15, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 11, 11, 3, 11, 11, 11, 11, 3, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 5, 3, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 3, 11, 3, 11, 11, 15, 11, 11, 11, 11, 11
11, 11, 11, 11, 11, 11, 11, 11, 15, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 9, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 11, 15, 11, 11, 11, 3, 15, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 3, 3, 3, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
