ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
1, 1, 0, 2, 15, 17, 23, 2, 1, 1, 1, 6, 17, 9, 9, 17, 9, 1, 1, 1, 1, 17, 1, 1, 2, 9
1, 23, 10, 8, 1, 5, 14, 1, 17, 1, 1, 1, 14, 14, 9, 6, 1, 11, 1, 1, 19, 1, 9, 6, 11, 6
1, 3, 5, 5, 8, 1, 22, 14, 1, 6, 1, 8, 1, 8, 14, 6, 6, 1, 17, 11, 9, 22, 2, 9, 1, 1
1, 4, 10, 1, 1, 14, 19, 19, 17, 5, 6, 1, 14, 14, 1, 6, 1, 1, 1, 1, 14, 1, 1, 5, 1, 1
1, 1, 11, 14, 17, 6, 17, 5, 5, 6, 5, 7, 15, 20, 1, 19, 19, 11, 1, 1, 1, 9, 8, 17, 1, 1
1, 8, 8, 8, 3, 14, 6, 21, 6, 1, 1, 11, 1, 17, 1, 1, 1, 1, 6, 9, 11, 8, 1, 9, 1, 1
1, 0, 0, 8, 5, 7, 17, 1, 23, 5, 1, 11, 1, 19, 1, 1, 6, 17, 1, 11, 19, 1, 1, 11, 1, 1
1, 0, 8, 19, 15, 1, 14, 1, 1, 1, 8, 2, 1, 6, 14, 9, 6, 1, 1, 6, 9, 17, 1, 9, 19, 12
1, 17, 5, 5, 3, 23, 8, 1, 14, 1, 14, 1, 20, 14, 1, 2, 23, 1, 14, 1, 1, 19, 1, 1, 1, 1
2, 20, 16, 23, 7, 21, 4, 18, 2, 9, 1, 1, 0, 1, 15, 6, 13, 12, 2, 2, 2, 12, 12, 20, 19, 2
2, 22, 8, 1, 14, 7, 4, 15, 2, 20, 12, 4, 2, 1, 2, 13, 5, 1, 2, 2, 12, 20, 2, 7, 19, 7
2, 21, 4, 15, 17, 4, 19, 2, 18, 2, 12, 4, 8, 9, 15, 15, 12, 1, 9, 13, 8, 2, 2, 15, 7, 5
2, 1, 23, 17, 13, 10, 21, 20, 19, 19, 7, 2, 21, 19, 7, 15, 19, 15, 12, 8, 6, 20, 5, 7, 2, 7
2, 14, 16, 13, 2, 2, 12, 19, 20, 7, 15, 5, 5, 15, 15, 2, 5, 19, 2, 2, 0, 1, 22, 20, 7, 2
2, 4, 8, 1, 16, 12, 9, 15, 2, 17, 13, 15, 9, 12, 0, 20, 13, 12, 15, 15, 17, 8, 2, 2, 2, 19
2, 16, 4, 17, 2, 18, 18, 16, 19, 15, 13, 2, 7, 20, 0, 0, 2, 7, 5, 2, 15, 2, 6, 15, 5, 6
2, 12, 15, 11, 10, 8, 19, 1, 22, 20, 7, 12, 9, 15, 7, 0, 2, 2, 2, 13, 2, 15, 22, 20, 22, 5
2, 16, 4, 19, 21, 8, 7, 5, 20, 2, 1, 0, 5, 16, 15, 1, 20, 2, 2, 2, 2, 12, 2, 2, 15, 19
2, 16, 5, 0, 19, 21, 8, 16, 21, 0, 10, 20, 19, 12, 15, 2, 20, 0, 2, 2, 2, 6, 2, 6, 20, 2
2, 21, 21, 19, 12, 19, 12, 0, 8, 2, 1, 0, 20, 17, 18, 10, 9, 6, 0, 2, 20, 2, 6, 12, 8, 2
2, 23, 17, 12, 19, 10, 10, 1, 10, 2, 1, 9, 15, 2, 13, 7, 2, 21, 7, 0, 1, 2, 2, 2, 18, 15
2, 4, 10, 4, 21, 19, 22, 10, 7, 13, 13, 1, 6, 20, 0, 21, 0, 0, 1, 2, 0, 2, 2, 15, 20, 12
2, 2, 15, 15, 16, 6, 2, 7, 5, 0, 19, 5, 12, 2, 2, 17, 2, 5, 2, 18, 7, 9, 7, 2, 15, 7
2, 16, 16, 5, 0, 7, 2, 17, 1, 20, 15, 5, 15, 2, 6, 0, 2, 0, 0, 2, 0, 0, 9, 10, 13, 1
3, 1, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 11, 23, 16, 3, 3, 3, 3, 3, 1, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 11, 3, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 14, 3, 3, 3, 3, 3, 3, 3
3, 9, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 0, 5, 23, 23, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 3, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 16, 17, 3, 11, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 22, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 23, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 15, 3, 3, 3, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 11, 3, 3, 3, 3, 3
3, 13, 17, 23, 1, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
4, 10, 4, 4, 4, 4, 0, 4, 13, 21, 21, 4, 4, 4, 4, 21, 4, 7, 18, 18, 4, 4, 4, 4, 4, 4
4, 4, 4, 21, 21, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4
4, 19, 15, 21, 18, 0, 18, 4, 0, 4, 4, 4, 4, 4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 16, 4, 4
4, 4, 4, 4, 4, 4, 4, 16, 4, 4, 0, 4, 4, 4, 4, 7, 4, 4, 18, 4, 18, 21, 4, 4, 4, 4
4, 22, 4, 4, 16, 13, 5, 4, 4, 0, 4, 4, 4, 4, 4, 21, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 4, 18, 0, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 13, 0, 21, 22, 10, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 18
4, 2, 18, 7, 18, 4, 4, 18, 0, 4, 4, 4, 4, 4, 4, 4, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 16, 16, 18, 18, 4, 2, 4, 0, 4, 4, 18, 18, 4, 4, 0, 21, 4, 4, 4, 4, 4, 0, 4, 4, 4
4, 4, 16, 4, 21, 18, 20, 18, 21, 4, 4, 4, 4, 0, 4, 4, 4, 16, 4, 4, 4, 4, 4, 4, 4, 4
4, 4, 4, 4, 4, 4, 0, 10, 18, 18, 4, 4, 18, 4, 4, 4, 4, 0, 18, 0, 4, 4, 4, 4, 4, 4
4, 17, 21, 4, 5, 4, 21, 4, 18, 4, 4, 4, 4, 4, 21, 4, 4, 4, 4, 4, 4, 4, 18, 4, 4, 4
4, 21, 16, 4, 4, 21, 10, 21, 4, 4, 18, 4, 4, 21, 4, 0, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4
4, 19, 18, 21, 18, 4, 4, 0, 4, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4
4, 20, 12, 16, 22, 20, 5, 4, 4, 21, 18, 4, 4, 4, 16, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4
5, 2, 22, 1, 22, 11, 19, 19, 22, 18, 20, 10, 11, 5, 5, 11, 5, 7, 5, 11, 5, 7, 7, 5, 15, 7
5, 22, 2, 2, 5, 5, 5, 11, 7, 11, 1, 5, 5, 22, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 15, 20
5, 1, 4, 22, 22, 17, 5, 1, 5, 16, 5, 5, 1, 1, 19, 7, 5, 17, 8, 5, 22, 5, 5, 5, 5, 22
5, 21, 4, 8, 7, 9, 5, 19, 5, 16, 19, 5, 22, 5, 22, 11, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 1, 21, 17, 0, 16, 5, 5, 11, 22, 5, 1, 5, 5, 5, 5, 22, 1, 15, 5, 5, 22, 5, 5, 7, 5
5, 21, 22, 17, 4, 5, 1, 5, 22, 5, 5, 5, 11, 5, 9, 7, 5, 7, 2, 9, 2, 5, 20, 0, 22, 5
5, 19, 5, 16, 19, 18, 5, 2, 16, 22, 9, 0, 22, 5, 9, 22, 22, 5, 22, 2, 1, 5, 5, 5, 5, 22
5, 4, 2, 16, 5, 5, 7, 19, 9, 1, 20, 16, 11, 7, 1, 22, 5, 2, 5, 1, 5, 5, 5, 5, 5, 2
5, 11, 22, 1, 2, 5, 0, 22, 2, 5, 9, 5, 20, 5, 11, 5, 9, 5, 5, 5, 7, 5, 5, 7, 5, 5
5, 20, 4, 22, 7, 14, 18, 1, 16, 7, 5, 5, 11, 5, 7, 5, 5, 5, 5, 22, 11, 5, 5, 5, 7, 5
5, 5, 0, 1, 9, 23, 9, 11, 9, 5, 5, 5, 5, 5, 5, 5, 11, 11, 15, 5, 5, 5, 5, 2, 5, 5
5, 4, 1, 16, 22, 22, 5, 5, 5, 5, 5, 0, 11, 5, 15, 5, 5, 2, 5, 5, 5, 5, 5, 5, 19, 5
5, 22, 11, 19, 18, 19, 7, 6, 15, 5, 16, 1, 5, 16, 22, 5, 5, 5, 5, 5, 1, 5, 5, 7, 15, 5
5, 21, 3, 17, 7, 5, 22, 2, 5, 15, 5, 5, 11, 5, 5, 2, 20, 7, 9, 5, 5, 7, 5, 5, 5, 7
5, 5, 4, 19, 5, 8, 11, 9, 17, 5, 1, 19, 5, 5, 5, 5, 5, 5, 5, 9, 5, 5, 5, 5, 5, 5
6, 22, 17, 11, 22, 1, 3, 6, 6, 18, 12, 6, 13, 6, 6, 2, 6, 19, 12, 2, 6, 6, 6, 6, 19, 12
6, 14, 18, 8, 14, 0, 23, 23, 23, 6, 6, 19, 6, 23, 6, 6, 12, 6, 6, 6, 6, 12, 19, 6, 6, 6
6, 1, 15, 3, 6, 19, 17, 6, 12, 21, 13, 6, 1, 6, 2, 8, 12, 23, 6, 6, 6, 6, 6, 6, 12, 19
6, 23, 22, 1, 8, 12, 19, 23, 12, 2, 6, 8, 2, 12, 12, 6, 19, 12, 6, 12, 1, 9, 6, 6, 19, 6
6, 11, 0, 6, 13, 15, 6, 14, 13, 14, 6, 12, 6, 6, 20, 6, 6, 6, 6, 6, 6, 6, 20, 6, 6, 1
6, 1, 11, 17, 6, 2, 12, 6, 17, 12, 6, 10, 6, 6, 12, 15, 1, 19, 12, 12, 12, 6, 9, 9, 6, 6
6, 13, 0, 12, 10, 14, 11, 6, 19, 6, 20, 6, 12, 20, 23, 6, 6, 6, 6, 6, 9, 19, 12, 6, 12, 1
6, 8, 13, 8, 8, 13, 1, 6, 1, 19, 6, 12, 1, 12, 1, 17, 6, 6, 6, 6, 2, 6, 6, 6, 2, 23
6, 14, 4, 2, 13, 15, 19, 6, 6, 23, 1, 6, 6, 12, 6, 6, 2, 12, 6, 22, 6, 6, 6, 13, 6, 12
6, 2, 17, 21, 23, 1, 19, 15, 23, 22, 9, 14, 8, 6, 6, 6, 6, 6, 6, 12, 10, 15, 6, 6, 6, 12
6, 22, 10, 13, 0, 10, 13, 15, 23, 5, 1, 6, 17, 6, 6, 6, 6, 19, 15, 9, 6, 13, 20, 6, 6, 6
6, 2, 16, 17, 4, 23, 23, 6, 17, 15, 23, 19, 15, 23, 10, 23, 6, 6, 19, 6, 6, 6, 6, 6, 6, 6
6, 16, 23, 23, 6, 6, 17, 6, 6, 12, 23, 6, 6, 2, 19, 6, 6, 8, 6, 15, 6, 6, 6, 1, 6, 6
6, 18, 14, 6, 15, 23, 6, 13, 1, 12, 10, 12, 6, 5, 12, 6, 1, 2, 13, 2, 6, 6, 6, 23, 6, 12
6, 21, 18, 16, 18, 23, 9, 5, 10, 6, 23, 8, 9, 6, 19, 6, 8, 6, 14, 6, 6, 6, 6, 6, 17, 6
7, 19, 18, 11, 2, 7, 7, 5, 5, 16, 5, 18, 7, 7, 20, 20, 7, 7, 7, 18, 5, 7, 22, 7, 7, 7
7, 19, 1, 9, 16, 16, 16, 20, 19, 0, 15, 15, 19, 7, 7, 7, 7, 5, 7, 2, 16, 22, 0, 7, 16, 7
7, 11, 15, 18, 10, 7, 7, 7, 19, 7, 13, 16, 20, 7, 16, 20, 5, 7, 21, 4, 18, 5, 7, 7, 10, 7
7, 15, 2, 10, 4, 16, 20, 10, 7, 20, 7, 10, 13, 7, 18, 2, 7, 5, 22, 16, 7, 7, 7, 7, 2, 7
7, 7, 16, 16, 17, 16, 7, 4, 16, 0, 18, 22, 7, 15, 18, 7, 7, 7, 7, 7, 7, 5, 7, 7, 7, 7
7, 5, 15, 18, 5, 16, 10, 16, 16, 20, 5, 2, 7, 7, 9, 7, 16, 16, 0, 7, 7, 7, 7, 7, 9, 7
7, 5, 10, 22, 16, 15, 5, 15, 5, 9, 7, 7, 20, 19, 7, 7, 7, 16, 18, 18, 7, 12, 7, 7, 7, 18
7, 18, 4, 7, 21, 22, 18, 16, 18, 7, 7, 7, 7, 5, 18, 20, 7, 18, 7, 4, 7, 7, 2, 7, 18, 7
7, 17, 17, 18, 7, 20, 18, 22, 13, 19, 16, 20, 7, 12, 7, 18, 7, 2, 16, 2, 7, 5, 7, 7, 7, 20
7, 21, 16, 13, 21, 0, 7, 13, 5, 0, 7, 15, 7, 0, 4, 7, 7, 7, 19, 7, 2, 7, 7, 7, 18, 7
7, 4, 16, 18, 18, 16, 5, 7, 7, 22, 16, 7, 7, 0, 18, 7, 7, 0, 7, 15, 7, 15, 4, 0, 7, 16
7, 16, 22, 16, 11, 18, 20, 12, 17, 15, 7, 15, 16, 5, 7, 13, 7, 9, 7, 0, 16, 7, 7, 7, 5, 7
7, 18, 4, 4, 16, 10, 5, 22, 16, 2, 21, 7, 7, 7, 7, 7, 5, 7, 7, 7, 2, 7, 7, 2, 0, 5
7, 11, 18, 5, 17, 6, 16, 7, 20, 7, 15, 16, 7, 7, 7, 10, 7, 0, 2, 7, 7, 7, 7, 2, 15, 7
7, 18, 4, 16, 1, 21, 18, 22, 16, 16, 16, 5, 7, 7, 7, 16, 7, 1, 0, 7, 7, 7, 7, 7, 7, 7
8, 8, 4, 1, 8, 17, 15, 8, 9, 11, 8, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8
8, 4, 4, 23, 6, 8, 8, 8, 13, 8, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 16, 18, 14, 11, 19, 8, 8, 8, 17, 8, 6, 13, 8, 8, 8, 8, 8, 8, 17, 8, 8, 8, 12, 8, 8
8, 11, 12, 1, 21, 17, 21, 8, 13, 9, 8, 13, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 1, 8, 8, 8
8, 10, 5, 10, 1, 5, 5, 22, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 13, 8, 14, 8, 8, 8, 8, 8
8, 19, 5, 0, 8, 1, 17, 9, 17, 8, 8, 8, 8, 13, 17, 8, 2, 8, 8, 17, 8, 8, 13, 8, 8, 8
8, 16, 8, 6, 11, 16, 8, 8, 20, 13, 8, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8, 8, 17, 8
8, 4, 14, 13, 0, 11, 6, 8, 8, 8, 14, 8, 8, 8, 8, 17, 12, 8, 8, 19, 8, 8, 8, 8, 1, 8
8, 23, 18, 13, 8, 21, 13, 8, 8, 11, 21, 17, 8, 0, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 16, 16, 14, 2, 8, 8, 8, 2, 15, 8, 8, 8, 13, 8, 8, 8, 15, 8, 13, 8, 8, 8, 8, 8, 8
8, 8, 18, 0, 8, 21, 8, 8, 8, 19, 8, 8, 6, 1, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8
8, 13, 17, 23, 8, 15, 1, 8, 17, 8, 17, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8
8, 14, 23, 8, 5, 21, 1, 11, 8, 8, 8, 2, 1, 8, 8, 8, 8, 19, 1, 8, 19, 8, 8, 6, 8, 8
8, 2, 3, 4, 8, 9, 8, 8, 13, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17, 17, 8, 8, 8, 8, 8
8, 1, 8, 17, 19, 8, 8, 8, 8, 9, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
9, 5, 10, 11, 14, 15, 18, 4, 11, 9, 21, 1, 1, 9, 9, 9, 9, 9, 22, 9, 9, 14, 9, 1, 9, 9
9, 16, 11, 11, 13, 8, 0, 14, 20, 22, 5, 6, 9, 9, 19, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
9, 10, 20, 17, 17, 1, 14, 15, 11, 22, 8, 20, 9, 17, 2, 1, 9, 1, 6, 9, 9, 16, 9, 5, 9, 9
9, 1, 5, 23, 20, 17, 1, 22, 12, 9, 14, 13, 9, 9, 9, 9, 19, 12, 9, 9, 17, 9, 1, 1, 9, 9
9, 5, 11, 5, 21, 10, 13, 9, 9, 9, 9, 9, 5, 1, 6, 9, 9, 9, 1, 9, 9, 2, 9, 2, 9, 9
9, 4, 5, 6, 10, 14, 11, 17, 5, 14, 9, 5, 9, 6, 9, 9, 9, 9, 9, 9, 9, 20, 9, 9, 9, 9
9, 10, 1, 14, 5, 12, 8, 12, 22, 20, 17, 17, 9, 9, 20, 9, 7, 17, 5, 9, 6, 9, 9, 9, 1, 7
9, 3, 1, 1, 2, 10, 5, 20, 9, 19, 10, 17, 9, 20, 9, 9, 2, 2, 9, 9, 19, 9, 9, 9, 9, 9
9, 3, 1, 19, 9, 6, 14, 7, 2, 9, 17, 19, 10, 9, 9, 9, 9, 9, 1, 9, 19, 9, 9, 9, 9, 9
9, 5, 12, 10, 9, 7, 6, 17, 19, 11, 9, 10, 9, 12, 9, 10, 17, 9, 9, 8, 9, 1, 5, 20, 9, 9
9, 16, 1, 23, 19, 16, 14, 5, 17, 12, 19, 9, 20, 20, 1, 8, 9, 9, 9, 1, 1, 20, 8, 2, 9, 9
9, 1, 4, 20, 5, 14, 22, 8, 9, 8, 9, 1, 7, 1, 9, 14, 22, 19, 1, 9, 9, 9, 1, 9, 1, 9
9, 13, 16, 21, 22, 9, 9, 20, 9, 9, 9, 9, 17, 9, 17, 20, 17, 2, 10, 9, 9, 9, 17, 9, 2, 9
9, 22, 11, 8, 23, 10, 18, 12, 9, 9, 1, 1, 1, 6, 10, 9, 17, 9, 17, 19, 9, 15, 9, 9, 1, 1
9, 5, 18, 1, 22, 1, 17, 1, 9, 1, 9, 9, 16, 1, 17, 9, 2, 1, 16, 9, 8, 9, 22, 22, 9, 1
10, 1, 9, 22, 10, 10, 12, 10, 10, 15, 10, 10, 9, 10, 10, 19, 13, 10, 20, 10, 15, 10, 10, 10, 10, 10
10, 10, 17, 10, 10, 10, 10, 10, 10, 10, 10, 8, 10, 10, 9, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 11, 13, 21, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 12, 10, 0, 20, 0, 12, 10, 10, 10, 10, 10, 10
10, 1, 10, 21, 7, 10, 10, 19, 20, 21, 10, 10, 10, 0, 10, 10, 10, 9, 10, 10, 10, 10, 10, 10, 10, 10
10, 21, 18, 23, 16, 18, 10, 10, 10, 10, 10, 10, 4, 10, 10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 0, 10, 22, 21, 10, 10, 10, 2, 21, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 3, 4, 4, 21, 21, 10, 10, 10, 10, 10, 10, 6, 10, 16, 15, 10, 10, 10, 10, 10, 10, 20, 10, 10, 10
10, 23, 12, 18, 10, 15, 10, 10, 10, 10, 0, 10, 10, 21, 10, 10, 10, 10, 2, 10, 10, 10, 10, 10, 4, 21
10, 19, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 4, 10, 21, 10, 0, 10, 21, 4, 15, 10, 10, 10, 10, 10, 10, 15, 10, 10, 10, 10, 10, 10, 7, 10, 10
10, 1, 16, 21, 20, 10, 4, 10, 10, 12, 0, 18, 15, 10, 19, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 15
10, 17, 17, 10, 13, 21, 7, 10, 15, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 15, 12, 10, 10, 10
10, 4, 16, 10, 10, 10, 21, 10, 10, 10, 10, 10, 10, 10, 15, 21, 10, 12, 10, 20, 10, 10, 10, 10, 10, 10
10, 4, 5, 10, 2, 4, 10, 10, 7, 12, 10, 10, 10, 12, 19, 10, 10, 10, 10, 21, 10, 10, 10, 10, 10, 10
10, 21, 4, 4, 13, 18, 4, 4, 10, 13, 12, 10, 10, 10, 21, 10, 10, 15, 10, 7, 21, 10, 10, 10, 10, 6
11, 4, 16, 22, 14, 9, 14, 14, 5, 11, 11, 11, 11, 2, 11, 11, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11
11, 17, 23, 17, 11, 11, 9, 22, 11, 11, 11, 11, 14, 22, 11, 19, 5, 11, 11, 11, 11, 5, 11, 11, 11, 11
11, 1, 16, 5, 5, 11, 11, 11, 11, 11, 11, 11, 1, 11, 5, 11, 11, 11, 11, 22, 11, 11, 11, 11, 11, 11
11, 17, 5, 5, 11, 21, 11, 11, 5, 11, 11, 22, 11, 11, 11, 11, 11, 1, 8, 11, 11, 11, 11, 11, 11, 11
11, 10, 0, 1, 11, 5, 9, 5, 11, 14, 11, 11, 11, 17, 11, 14, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 3, 3, 3, 5, 1, 11, 11, 5, 5, 11, 11, 11, 11, 11, 14, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11
11, 4, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11, 11, 14, 11, 14, 11, 11, 11, 11, 11, 11, 11, 11
11, 11, 16, 16, 11, 1, 11, 11, 11, 11, 11, 14, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1
11, 11, 1, 23, 17, 14, 22, 3, 11, 11, 11, 1, 11, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11, 11, 11, 11
11, 5, 11, 3, 11, 14, 11, 14, 11, 11, 11, 11, 11, 11, 11, 22, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 4, 3, 11, 15, 11, 11, 3, 22, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 14, 11, 11, 11, 11, 11
11, 19, 17, 11, 14, 11, 11, 11, 22, 11, 11, 11, 11, 11, 1, 11, 1, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 19, 3, 11, 11, 11, 3, 14, 11, 11, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 8, 14, 11, 11, 11, 11, 11, 11, 11, 11, 5, 14, 11, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11, 11, 11
