ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
0, 0, 19, 17, 20, 26, 19, 12, 28, 0, 17, 18, 19, 20, 31, 0, 0, 0, 0, 19, 16, 0, 0, 0, 8, 8
0, 6, 19, 9, 18, 10, 2, 17, 0, 30, 0, 12, 20, 0, 0, 10, 12, 10, 31, 0, 0, 0, 0, 0, 8, 19
1, 5, 15, 9, 7, 11, 23, 3, 25, 25, 1, 1, 15, 1, 1, 8, 23, 1, 1, 1, 1, 1, 1, 27, 1, 13
1, 5, 5, 25, 24, 13, 15, 7, 25, 1, 25, 13, 13, 1, 1, 1, 1, 1, 1, 13, 1, 1, 21, 13, 17, 1
1, 3, 25, 1, 1, 5, 13, 8, 21, 13, 1, 1, 1, 1, 1, 25, 15, 25, 17, 1, 1, 1, 17, 1, 1, 1
1, 10, 21, 5, 23, 5, 19, 1, 3, 23, 25, 1, 1, 21, 23, 3, 25, 1, 1, 15, 1, 1, 1, 1, 1, 1
1, 13, 1, 5, 5, 3, 1, 21, 1, 9, 1, 1, 1, 1, 15, 1, 1, 23, 1, 1, 1, 1, 23, 1, 1, 1
1, 13, 25, 3, 1, 13, 13, 24, 15, 19, 1, 20, 1, 1, 9, 23, 1, 13, 20, 1, 21, 1, 21, 1, 1, 1
1, 3, 2, 9, 21, 21, 7, 1, 25, 21, 23, 13, 27, 25, 13, 17, 1, 3, 1, 1, 1, 3, 1, 1, 1, 9
1, 13, 1, 13, 9, 8, 17, 1, 25, 25, 1, 3, 1, 17, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13, 1
1, 19, 19, 21, 5, 29, 25, 5, 15, 1, 1, 1, 1, 1, 1, 13, 1, 25, 13, 1, 1, 1, 1, 13, 1, 1
1, 5, 25, 1, 9, 13, 1, 25, 13, 3, 3, 1, 9, 9, 23, 1, 25, 1, 1, 1, 1, 25, 23, 1, 1, 1
1, 5, 19, 13, 5, 29, 1, 21, 1, 8, 1, 1, 1, 17, 9, 1, 3, 1, 1, 25, 25, 1, 1, 3, 1, 1
1, 5, 3, 17, 1, 21, 21, 9, 19, 1, 25, 19, 1, 15, 1, 17, 1, 1, 1, 7, 1, 21, 1, 1, 1, 1
1, 0, 19, 25, 15, 3, 9, 9, 1, 1, 1, 1, 1, 9, 1, 1, 1, 1, 13, 1, 1, 23, 1, 1, 1, 1
1, 5, 29, 24, 23, 1, 3, 31, 1, 1, 15, 1, 5, 5, 1, 25, 15, 1, 25, 1, 21, 1, 1, 25, 1, 1
1, 29, 15, 5, 2, 31, 21, 15, 15, 1, 1, 1, 23, 1, 21, 1, 1, 1, 1, 1, 25, 13, 29, 1, 1, 1
2, 6, 28, 26, 26, 0, 28, 26, 4, 18, 26, 2, 2, 2, 28, 30, 2, 2, 31, 26, 2, 2, 2, 2, 2, 2
2, 18, 6, 10, 22, 10, 2, 2, 18, 2, 2, 4, 28, 2, 2, 31, 26, 18, 2, 2, 2, 31, 2, 10, 2, 2
2, 0, 28, 23, 12, 26, 12, 31, 4, 2, 22, 31, 2, 14, 2, 4, 2, 2, 4, 2, 2, 2, 8, 2, 2, 2
2, 6, 15, 19, 2, 4, 26, 15, 2, 2, 2, 28, 2, 2, 28, 12, 2, 2, 2, 12, 31, 2, 2, 2, 2, 2
2, 6, 26, 16, 22, 22, 22, 4, 2, 18, 2, 26, 2, 2, 28, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2
2, 30, 0, 22, 2, 2, 28, 4, 2, 18, 2, 4, 26, 2, 4, 2, 2, 31, 31, 12, 2, 2, 2, 31, 2, 2
2, 0, 19, 22, 2, 2, 18, 10, 28, 4, 2, 10, 4, 18, 2, 18, 2, 2, 2, 2, 2, 2, 2, 4, 28, 10
2, 6, 26, 30, 2, 18, 28, 28, 4, 30, 2, 8, 2, 2, 2, 2, 2, 28, 22, 2, 28, 2, 2, 2, 22, 2
2, 31, 10, 10, 4, 22, 10, 4, 2, 23, 4, 31, 28, 28, 2, 18, 2, 2, 18, 2, 2, 26, 2, 2, 2, 2
2, 6, 11, 2, 10, 10, 2, 4, 4, 28, 18, 2, 31, 2, 26, 31, 2, 2, 2, 2, 2, 2, 18, 2, 2, 26
2, 19, 10, 30, 14, 2, 11, 2, 2, 31, 18, 2, 2, 2, 2, 2, 26, 2, 2, 22, 2, 2, 22, 2, 28, 2
2, 3, 0, 18, 11, 10, 26, 11, 26, 2, 4, 26, 2, 2, 31, 31, 2, 2, 2, 2, 2, 2, 22, 2, 2, 2
2, 19, 30, 2, 22, 2, 22, 4, 31, 18, 27, 4, 26, 12, 26, 2, 4, 22, 4, 26, 2, 2, 2, 22, 2, 2
2, 22, 2, 22, 2, 28, 2, 10, 22, 26, 2, 4, 2, 2, 28, 26, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4
2, 6, 6, 19, 4, 10, 28, 16, 2, 2, 2, 2, 28, 2, 18, 12, 22, 2, 28, 2, 2, 2, 2, 26, 12, 2
3, 13, 19, 3, 3, 3, 3, 15, 29, 17, 8, 20, 3, 3, 3, 3, 3, 3, 8, 3, 3, 3, 27, 3, 3, 3
3, 19, 19, 11, 21, 3, 23, 29, 3, 13, 3, 3, 1, 11, 3, 7, 19, 3, 11, 0, 1, 3, 3, 19, 3, 3
3, 3, 15, 19, 7, 19, 17, 1, 29, 13, 0, 1, 3, 3, 3, 7, 13, 11, 27, 27, 3, 13, 3, 3, 3, 3
3, 6, 21, 3, 3, 3, 8, 25, 19, 17, 13, 3, 19, 11, 19, 3, 13, 3, 19, 3, 3, 3, 1, 3, 3, 3
3, 3, 1, 13, 19, 3, 3, 3, 13, 20, 3, 29, 3, 17, 3, 3, 3, 3, 11, 3, 3, 3, 13, 29, 3, 11
3, 13, 27, 9, 3, 19, 3, 17, 29, 3, 17, 21, 19, 19, 29, 19, 13, 3, 3, 3, 1, 3, 3, 3, 3, 3
3, 3, 5, 20, 11, 13, 19, 15, 13, 13, 27, 19, 3, 0, 19, 11, 17, 17, 20, 19, 3, 3, 19, 11, 9, 11
3, 5, 3, 1, 29, 13, 9, 0, 19, 3, 19, 13, 13, 11, 3, 19, 9, 3, 3, 3, 3, 11, 3, 27, 19, 3
3, 3, 5, 19, 19, 24, 3, 9, 7, 3, 0, 11, 13, 11, 3, 19, 3, 13, 3, 3, 27, 3, 3, 23, 3, 27
3, 5, 19, 3, 13, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 9, 20, 13, 9, 3, 19, 17, 3, 9, 17, 3
3, 3, 3, 3, 3, 11, 24, 19, 3, 19, 19, 3, 17, 19, 3, 3, 13, 19, 3, 19, 19, 19, 3, 13, 3, 19
3, 19, 19, 19, 24, 19, 3, 15, 11, 3, 3, 19, 3, 11, 27, 19, 13, 3, 3, 13, 3, 3, 3, 3, 3, 12
3, 19, 19, 19, 3, 7, 13, 3, 18, 21, 20, 3, 3, 3, 19, 3, 3, 19, 9, 20, 3, 3, 3, 20, 3, 3
3, 21, 3, 20, 23, 19, 13, 17, 19, 9, 3, 3, 19, 3, 3, 3, 3, 19, 3, 19, 9, 3, 3, 3, 3, 20
3, 19, 11, 30, 19, 25, 19, 20, 0, 23, 7, 3, 29, 3, 3, 19, 13, 3, 9, 3, 1, 3, 1, 3, 3, 3
4, 5, 0, 4, 26, 25, 2, 2, 2, 7, 2, 20, 10, 4, 16, 4, 12, 4, 4, 4, 4, 7, 4, 4, 15, 4
4, 10, 29, 2, 8, 12, 10, 4, 4, 4, 12, 7, 12, 4, 4, 2, 10, 4, 10, 20, 2, 4, 12, 12, 31, 11
4, 5, 13, 19, 10, 4, 7, 4, 4, 11, 2, 2, 7, 7, 26, 4, 4, 4, 4, 4, 7, 4, 4, 4, 4, 4
4, 16, 23, 10, 28, 2, 31, 4, 4, 4, 10, 16, 4, 4, 31, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 0, 15, 18, 2, 2, 4, 16, 10, 20, 4, 4, 10, 4, 4, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4
4, 19, 23, 15, 23, 7, 4, 2, 31, 4, 31, 4, 31, 4, 4, 2, 4, 4, 2, 4, 26, 2, 20, 20, 11, 4
4, 13, 6, 11, 26, 20, 4, 11, 2, 0, 4, 4, 15, 7, 4, 4, 4, 16, 4, 4, 4, 10, 4, 4, 4, 4
4, 19, 4, 11, 23, 26, 23, 2, 2, 19, 4, 4, 4, 4, 15, 4, 4, 4, 10, 4, 4, 4, 4, 4, 4, 20
4, 19, 19, 10, 4, 2, 4, 4, 10, 10, 7, 26, 7, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 10
4, 19, 29, 28, 14, 7, 7, 31, 7, 4, 4, 4, 26, 4, 20, 4, 4, 4, 4, 4, 12, 4, 4, 4, 4, 4
4, 5, 23, 23, 15, 28, 4, 4, 4, 4, 4, 20, 4, 2, 10, 4, 10, 7, 31, 4, 4, 4, 4, 4, 4, 4
4, 5, 14, 19, 26, 18, 31, 17, 26, 4, 4, 4, 4, 20, 4, 11, 4, 4, 4, 31, 4, 4, 4, 4, 4, 4
4, 6, 7, 18, 2, 29, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 20, 4, 12, 4, 31, 4, 4, 4, 4, 4
4, 19, 25, 11, 2, 0, 4, 4, 4, 15, 4, 4, 2, 4, 7, 4, 16, 4, 4, 4, 4, 4, 10, 31, 31, 4
4, 19, 7, 7, 28, 4, 23, 4, 10, 2, 4, 31, 4, 4, 10, 4, 4, 4, 7, 4, 7, 7, 4, 4, 4, 26
5, 3, 7, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 21, 5, 25, 5, 5
5, 21, 5, 5, 29, 21, 5, 5, 5, 5, 5, 5, 5, 25, 29, 5, 5, 5, 21, 5, 5, 5, 5, 21, 5, 5
5, 5, 5, 21, 5, 5, 5, 25, 5, 5, 5, 1, 5, 21, 5, 5, 5, 21, 1, 5, 5, 5, 5, 5, 21, 5
5, 5, 21, 5, 25, 5, 5, 13, 3, 5, 9, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 25, 21, 5, 5
5, 5, 9, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 5, 5, 29, 5, 5, 5, 5, 5, 29, 21, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 5, 29, 5, 5, 5, 13, 21, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 21
5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 13, 21, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 5, 5, 5, 21, 25, 5, 21, 21, 5, 5, 21, 5, 5, 5, 5, 5, 25, 5, 5, 5, 5, 5, 5, 5
5, 5, 5, 5, 5, 5, 5, 25, 5, 5, 21, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 29, 5, 5, 5, 5
5, 5, 5, 5, 5, 9, 5, 21, 9, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 5, 21, 5, 13, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 25, 5, 5, 5, 21, 5, 21, 5, 5, 5, 5
5, 5, 5, 29, 21, 5, 5, 5, 5, 5, 13, 5, 5, 25, 5, 21, 21, 5, 21, 5, 5, 5, 5, 5, 5, 5
5, 21, 5, 5, 5, 5, 5, 9, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 21, 5, 5, 5, 25, 5, 21, 25, 5, 5, 5, 5, 5, 5, 5, 5, 21, 5, 5, 5, 5, 5, 5, 25, 5
6, 28, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6
6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 6, 6, 14, 6, 6, 26, 6, 6, 14, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 18, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6
6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 19, 6, 22, 6, 6, 6, 6, 6, 14, 6, 6, 6, 26, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 22, 6, 6
6, 0, 26, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 14, 6
6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 22, 6, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 28, 6, 6, 6, 6, 6, 6, 22, 6, 22, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 30, 6, 26, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
7, 5, 2, 25, 13, 3, 9, 25, 23, 7, 7, 7, 7, 12, 7, 7, 3, 9, 12, 7, 7, 7, 7, 12, 7, 7
7, 10, 10, 7, 29, 10, 7, 7, 7, 7, 7, 7, 12, 7, 7, 12, 20, 25, 7, 27, 7, 7, 7, 7, 7, 7
7, 26, 19, 3, 25, 11, 25, 7, 7, 7, 7, 20, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 31, 7, 7
7, 5, 18, 7, 9, 7, 7, 15, 7, 29, 3, 25, 23, 7, 7, 7, 7, 7, 15, 3, 9, 7, 7, 29, 7, 7
7, 5, 25, 4, 7, 15, 15, 4, 7, 25, 7, 7, 15, 12, 7, 12, 7, 7, 7, 7, 7, 7, 25, 7, 7, 7
7, 16, 5, 25, 20, 25, 9, 0, 3, 7, 29, 23, 7, 3, 15, 7, 7, 7, 7, 7, 7, 7, 13, 7, 7, 7
7, 6, 0, 3, 23, 7, 12, 23, 4, 7, 7, 20, 7, 7, 11, 7, 12, 7, 7, 7, 4, 7, 23, 7, 7, 7
7, 19, 19, 4, 3, 1, 9, 7, 11, 23, 12, 7, 7, 11, 9, 7, 29, 7, 11, 25, 12, 7, 7, 7, 7, 23
7, 10, 7, 23, 20, 7, 8, 3, 7, 20, 12, 4, 12, 7, 7, 15, 7, 7, 7, 7, 7, 7, 25, 7, 25, 7
7, 5, 25, 28, 7, 17, 3, 23, 25, 29, 7, 25, 29, 29, 7, 7, 3, 7, 7, 7, 7, 7, 31, 7, 7, 11
7, 3, 21, 29, 7, 27, 7, 20, 4, 5, 11, 7, 7, 7, 3, 29, 25, 7, 29, 7, 7, 7, 11, 11, 20, 7
7, 5, 4, 3, 7, 13, 9, 9, 29, 15, 15, 4, 7, 7, 7, 15, 7, 7, 20, 7, 7, 7, 7, 7, 7, 7
7, 19, 23, 21, 23, 29, 7, 7, 9, 7, 20, 7, 7, 7, 7, 7, 3, 15, 7, 7, 7, 7, 12, 7, 11, 4
7, 5, 19, 7, 29, 25, 3, 25, 25, 7, 7, 7, 15, 20, 11, 7, 7, 7, 7, 7, 4, 12, 7, 7, 7, 7
7, 19, 5, 19, 3, 19, 7, 12, 7, 9, 25, 20, 3, 7, 7, 4, 7, 20, 7, 7, 11, 7, 7, 7, 7, 7
8, 14, 4, 15, 3, 14, 3, 17, 24, 8, 11, 0, 20, 8, 16, 24, 15, 8, 24, 16, 16, 8, 8, 8, 8, 8
8, 19, 3, 5, 12, 0, 24, 10, 8, 8, 8, 18, 8, 8, 8, 8, 8, 8, 8, 10, 17, 8, 16, 8, 17, 8
8, 25, 19, 6, 24, 24, 8, 17, 15, 19, 19, 24, 8, 31, 18, 8, 8, 15, 20, 24, 8, 30, 8, 8, 8, 8
8, 19, 19, 18, 14, 30, 30, 30, 31, 16, 22, 18, 8, 30, 17, 9, 8, 8, 31, 8, 8, 8, 8, 8, 8, 8
8, 10, 30, 3, 24, 19, 17, 18, 16, 20, 27, 8, 30, 8, 27, 31, 8, 16, 17, 18, 0, 24, 24, 8, 3, 8
8, 19, 15, 24, 3, 31, 23, 8, 8, 8, 8, 30, 8, 8, 30, 8, 30, 8, 17, 15, 8, 16, 20, 8, 8, 8
8, 19, 19, 16, 18, 4, 8, 24, 0, 8, 3, 9, 8, 19, 30, 8, 8, 24, 27, 15, 8, 8, 8, 8, 31, 8
8, 22, 3, 15, 31, 8, 18, 27, 24, 8, 16, 8, 8, 8, 17, 17, 8, 8, 20, 11, 8, 8, 8, 8, 8, 24
8, 19, 29, 16, 3, 24, 0, 19, 18, 8, 24, 8, 27, 16, 8, 8, 27, 8, 24, 8, 8, 15, 8, 8, 8, 8
8, 19, 19, 20, 8, 19, 18, 8, 30, 8, 2, 8, 15, 8, 18, 8, 17, 8, 8, 1, 8, 20, 8, 17, 19, 15
8, 5, 11, 24, 24, 18, 26, 1, 8, 8, 8, 19, 30, 8, 17, 18, 8, 8, 8, 19, 8, 16, 8, 0, 18, 8
8, 13, 16, 24, 24, 15, 8, 8, 15, 28, 8, 31, 15, 16, 15, 19, 20, 8, 18, 30, 15, 15, 8, 8, 8, 8
8, 13, 10, 22, 0, 31, 16, 9, 8, 17, 24, 11, 30, 15, 11, 18, 8, 20, 16, 17, 31, 24, 8, 8, 8, 8
8, 13, 16, 24, 8, 24, 23, 17, 24, 8, 1, 8, 10, 8, 8, 1, 24, 8, 31, 8, 30, 24, 19, 8, 8, 8
8, 0, 19, 23, 24, 17, 8, 30, 8, 27, 8, 20, 8, 8, 8, 0, 17, 24, 17, 16, 8, 8, 15, 8, 3, 20
9, 13, 5, 29, 12, 17, 9, 7, 9, 21, 1, 7, 9, 9, 3, 15, 9, 25, 1, 9, 25, 9, 23, 9, 1, 9
9, 5, 19, 1, 1, 21, 21, 25, 9, 15, 9, 9, 9, 9, 9, 20, 1, 9, 9, 23, 9, 9, 9, 9, 9, 9
9, 5, 1, 15, 9, 13, 19, 10, 9, 23, 9, 25, 9, 25, 23, 3, 1, 13, 9, 9, 20, 9, 29, 9, 9, 9
9, 3, 3, 23, 8, 17, 29, 4, 9, 19, 9, 21, 9, 29, 3, 25, 3, 9, 9, 9, 9, 9, 9, 25, 9, 3
9, 13, 19, 25, 15, 9, 3, 20, 9, 25, 9, 9, 13, 9, 9, 3, 9, 24, 9, 1, 3, 15, 13, 9, 9, 9
9, 31, 3, 9, 15, 19, 9, 27, 13, 1, 9, 9, 9, 15, 1, 9, 9, 25, 9, 23, 9, 9, 9, 9, 9, 9
9, 5, 5, 5, 29, 1, 9, 9, 7, 9, 9, 9, 9, 9, 19, 3, 29, 9, 15, 9, 9, 25, 11, 9, 9, 23
9, 5, 25, 3, 5, 25, 13, 25, 11, 9, 9, 9, 9, 25, 20, 9, 3, 9, 25, 9, 9, 9, 9, 1, 9, 9
9, 5, 1, 25, 9, 3, 7, 1, 25, 20, 9, 29, 9, 17, 29, 9, 9, 13, 9, 9, 20, 9, 7, 9, 9, 9
9, 5, 22, 5, 5, 25, 13, 13, 25, 9, 7, 29, 29, 1, 9, 9, 1, 9, 3, 9, 9, 23, 9, 9, 20, 9
9, 3, 1, 15, 5, 19, 1, 9, 1, 25, 9, 9, 9, 9, 9, 9, 9, 9, 17, 9, 11, 9, 9, 9, 1, 9
9, 25, 13, 21, 21, 8, 17, 9, 9, 11, 9, 29, 25, 9, 9, 9, 9, 13, 9, 9, 9, 1, 9, 9, 9, 9
9, 5, 13, 3, 9, 21, 1, 24, 9, 9, 5, 9, 9, 9, 9, 9, 25, 3, 9, 9, 1, 25, 9, 9, 9, 9
9, 5, 3, 11, 1, 13, 25, 7, 29, 7, 11, 7, 1, 29, 9, 7, 9, 9, 9, 9, 9, 19, 9, 9, 9, 9
9, 3, 5, 25, 25, 29, 4, 9, 15, 9, 20, 9, 1, 9, 20, 15, 9, 13, 9, 9, 9, 9, 9, 11, 21, 9
10, 6, 16, 2, 3, 19, 15, 10, 18, 10, 10, 11, 14, 4, 12, 10, 10, 0, 20, 10, 10, 10, 10, 28, 10, 10
10, 5, 17, 2, 12, 26, 10, 10, 22, 18, 16, 0, 16, 0, 10, 10, 10, 20, 10, 4, 10, 10, 10, 14, 10, 16
10, 3, 12, 10, 12, 18, 2, 26, 10, 4, 10, 10, 18, 4, 10, 0, 28, 16, 10, 10, 10, 10, 10, 10, 18, 10
10, 3, 14, 10, 19, 10, 10, 10, 10, 12, 0, 10, 18, 10, 12, 16, 10, 10, 10, 10, 18, 10, 10, 10, 16, 12
10, 5, 4, 10, 28, 2, 19, 12, 24, 16, 10, 10, 10, 10, 10, 20, 10, 16, 18, 10, 2, 10, 4, 10, 27, 10
10, 10, 22, 22, 0, 14, 14, 26, 19, 0, 10, 18, 10, 10, 4, 19, 10, 10, 16, 26, 10, 10, 10, 10, 10, 10
10, 30, 10, 20, 0, 19, 10, 28, 26, 4, 10, 4, 26, 10, 20, 22, 22, 16, 10, 10, 10, 16, 10, 10, 10, 10
10, 19, 10, 2, 11, 26, 8, 11, 26, 10, 16, 16, 18, 12, 14, 10, 10, 10, 10, 20, 10, 10, 2, 10, 18, 10
10, 10, 10, 3, 26, 4, 16, 6, 9, 10, 10, 10, 26, 10, 0, 10, 10, 18, 26, 10, 10, 16, 10, 10, 10, 10
10, 0, 6, 10, 26, 14, 4, 20, 26, 26, 10, 28, 10, 16, 10, 10, 12, 18, 4, 18, 10, 10, 10, 4, 18, 10
10, 0, 19, 10, 0, 3, 3, 0, 26, 10, 2, 10, 28, 4, 10, 10, 16, 0, 10, 19, 10, 10, 10, 10, 10, 10
10, 6, 19, 19, 10, 14, 8, 14, 18, 16, 10, 12, 19, 10, 16, 28, 0, 10, 10, 10, 26, 12, 10, 10, 10, 16
10, 3, 3, 0, 30, 14, 7, 16, 16, 10, 0, 20, 10, 10, 10, 30, 10, 31, 10, 10, 10, 10, 18, 10, 10, 10
10, 14, 7, 6, 10, 26, 2, 10, 19, 26, 10, 10, 10, 4, 26, 28, 16, 10, 10, 10, 10, 20, 20, 16, 26, 10
10, 0, 22, 6, 3, 19, 26, 16, 4, 10, 10, 10, 10, 10, 4, 4, 10, 10, 10, 10, 10, 10, 10, 12, 10, 10
11, 3, 3, 15, 10, 27, 16, 18, 15, 2, 2, 20, 27, 3, 3, 11, 11, 23, 27, 15, 29, 11, 11, 11, 11, 11
11, 18, 15, 25, 12, 10, 29, 16, 27, 13, 11, 9, 12, 23, 17, 27, 17, 11, 11, 11, 27, 11, 13, 27, 17, 11
11, 3, 24, 20, 25, 23, 7, 11, 29, 2, 27, 17, 11, 29, 11, 11, 23, 11, 11, 27, 11, 11, 11, 19, 11, 17
11, 19, 25, 17, 19, 9, 19, 12, 16, 11, 31, 15, 11, 11, 19, 12, 11, 17, 27, 17, 11, 11, 11, 27, 11, 11
11, 5, 19, 5, 11, 23, 10, 16, 3, 16, 25, 28, 19, 11, 20, 11, 29, 31, 16, 11, 11, 16, 16, 11, 10, 11
11, 19, 1, 11, 16, 23, 11, 29, 12, 12, 4, 31, 11, 11, 2, 11, 11, 15, 29, 11, 11, 27, 11, 11, 11, 11
11, 10, 25, 25, 21, 27, 19, 25, 27, 31, 19, 9, 25, 11, 11, 15, 9, 11, 11, 27, 29, 7, 23, 12, 11, 11
11, 18, 16, 2, 17, 9, 20, 3, 13, 12, 16, 11, 27, 25, 11, 11, 9, 9, 11, 11, 11, 13, 11, 20, 11, 11
11, 19, 27, 13, 31, 23, 23, 11, 11, 17, 7, 11, 7, 9, 11, 4, 11, 16, 11, 7, 9, 11, 12, 11, 11, 11
11, 19, 19, 31, 11, 0, 3, 28, 3, 11, 11, 11, 11, 11, 16, 11, 15, 11, 15, 11, 11, 16, 11, 17, 16, 20
11, 19, 5, 17, 20, 12, 19, 11, 29, 27, 3, 3, 3, 11, 4, 12, 11, 12, 11, 17, 9, 7, 19, 11, 11, 16
11, 21, 3, 24, 29, 13, 16, 25, 17, 0, 12, 12, 11, 16, 11, 19, 11, 1, 11, 15, 11, 7, 11, 11, 7, 11
11, 19, 19, 13, 3, 15, 27, 19, 4, 16, 20, 11, 27, 11, 7, 11, 11, 17, 17, 11, 11, 11, 4, 11, 17, 4
11, 29, 19, 7, 3, 13, 4, 9, 25, 7, 19, 11, 11, 11, 27, 27, 11, 11, 12, 16, 11, 16, 11, 11, 11, 11
