ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
1, 2, 0, 1, 9, 19, 5, 22, 6, 1, 1, 12, 2, 19, 1, 1, 1, 1, 8, 5, 20, 1, 1, 11, 1, 1
1, 1, 3, 6, 1, 1, 6, 5, 1, 9, 6, 19, 19, 5, 17, 11, 1, 1, 8, 6, 1, 6, 5, 1, 2, 1
1, 21, 11, 14, 11, 1, 2, 1, 19, 17, 6, 6, 9, 2, 20, 14, 2, 1, 23, 1, 1, 1, 1, 2, 1, 11
1, 16, 8, 12, 15, 23, 12, 12, 9, 19, 8, 2, 9, 1, 1, 22, 6, 1, 9, 1, 1, 5, 1, 1, 1, 1
1, 4, 6, 16, 5, 0, 21, 6, 1, 19, 2, 8, 1, 5, 14, 13, 8, 5, 1, 2, 1, 14, 1, 1, 9, 1
1, 14, 10, 1, 9, 3, 15, 15, 6, 8, 1, 1, 1, 17, 1, 5, 1, 5, 1, 11, 1, 1, 1, 1, 9, 1
1, 17, 12, 1, 6, 5, 8, 11, 12, 1, 7, 1, 7, 9, 1, 1, 11, 11, 1, 18, 19, 1, 1, 20, 1, 1
1, 4, 11, 23, 8, 1, 11, 17, 1, 11, 17, 20, 1, 19, 12, 14, 11, 6, 15, 1, 1, 5, 6, 1, 1, 17
1, 4, 20, 8, 7, 23, 1, 23, 19, 9, 8, 1, 19, 14, 10, 7, 19, 17, 6, 1, 6, 9, 1, 1, 1, 1
1, 10, 21, 11, 6, 8, 17, 9, 15, 11, 1, 1, 17, 8, 1, 1, 14, 6, 1, 1, 20, 9, 1, 8, 1, 1
1, 4, 17, 8, 8, 8, 5, 9, 6, 20, 1, 11, 17, 9, 1, 5, 1, 1, 1, 1, 9, 1, 9, 2, 1, 1
1, 10, 1, 17, 2, 1, 10, 19, 23, 1, 6, 1, 1, 1, 1, 1, 1, 1, 9, 1, 19, 6, 1, 15, 1, 1
1, 14, 14, 23, 1, 15, 6, 12, 14, 1, 5, 2, 1, 19, 1, 9, 6, 19, 1, 1, 1, 9, 6, 22, 9, 9
2, 16, 21, 5, 11, 22, 10, 15, 15, 5, 10, 2, 2, 22, 19, 21, 2, 9, 19, 2, 15, 2, 15, 9, 10, 1
2, 18, 0, 10, 12, 5, 16, 2, 7, 18, 9, 2, 2, 5, 2, 2, 0, 20, 0, 20, 15, 2, 2, 7, 2, 0
2, 16, 13, 15, 15, 20, 5, 8, 13, 2, 2, 10, 12, 2, 7, 19, 0, 20, 5, 7, 0, 2, 2, 1, 5, 2
2, 4, 13, 19, 6, 4, 1, 4, 0, 15, 2, 22, 0, 0, 19, 7, 12, 7, 16, 0, 1, 22, 20, 6, 15, 10
2, 17, 17, 15, 0, 12, 6, 13, 6, 16, 9, 15, 10, 15, 0, 13, 6, 10, 21, 2, 2, 2, 6, 6, 19, 5
2, 5, 1, 0, 18, 2, 0, 2, 15, 7, 17, 7, 1, 7, 2, 2, 21, 6, 7, 18, 2, 9, 13, 2, 2, 5
2, 8, 1, 10, 4, 5, 2, 1, 20, 0, 18, 20, 13, 20, 12, 7, 0, 1, 2, 2, 7, 20, 15, 5, 15, 8
2, 2, 12, 2, 2, 18, 12, 9, 2, 9, 0, 7, 15, 5, 2, 12, 21, 2, 12, 2, 2, 10, 20, 15, 5, 19
2, 11, 2, 4, 5, 22, 16, 21, 2, 15, 2, 22, 2, 18, 8, 7, 12, 13, 0, 15, 6, 2, 19, 2, 20, 0
2, 18, 19, 4, 1, 13, 18, 0, 1, 19, 5, 5, 1, 0, 5, 2, 0, 21, 15, 2, 19, 19, 2, 2, 2, 7
2, 2, 1, 0, 0, 21, 22, 15, 6, 6, 9, 9, 15, 15, 17, 2, 19, 2, 5, 12, 2, 7, 15, 20, 19, 15
2, 18, 21, 21, 8, 12, 10, 13, 6, 0, 0, 19, 0, 15, 12, 15, 19, 2, 0, 18, 1, 9, 0, 0, 12, 2
2, 8, 4, 13, 15, 18, 0, 0, 7, 16, 19, 0, 6, 22, 22, 10, 0, 5, 6, 2, 9, 17, 2, 2, 15, 15
2, 3, 6, 4, 19, 21, 9, 10, 10, 2, 19, 19, 9, 20, 22, 2, 10, 0, 15, 6, 21, 2, 19, 2, 7, 7
2, 1, 7, 21, 2, 2, 15, 18, 21, 9, 12, 15, 2, 15, 16, 21, 5, 2, 6, 20, 2, 1, 2, 5, 15, 19
3, 11, 3, 23, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 1, 19, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 5, 3, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 2, 3, 3, 11, 3, 3, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 23, 3, 3, 3, 11, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3
3, 13, 22, 3, 3, 3, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 11, 14, 3, 3, 3, 3, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 8, 17, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 11, 11, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 17, 11, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 11, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 23, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
4, 2, 4, 18, 4, 0, 4, 4, 4, 4, 18, 4, 4, 0, 18, 4, 4, 18, 0, 4, 0, 4, 4, 4, 4, 4
4, 5, 4, 7, 21, 4, 4, 4, 21, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 4, 4, 18, 4, 4, 4, 10, 0, 4, 4, 4, 4, 4, 4, 4, 4, 21, 4, 4, 4, 4, 4, 4, 4, 18
4, 19, 21, 0, 4, 4, 4, 4, 4, 4, 18, 4, 16, 0, 18, 4, 4, 13, 4, 4, 4, 4, 4, 4, 4, 4
4, 16, 18, 4, 5, 4, 4, 21, 4, 4, 4, 4, 0, 4, 7, 0, 4, 4, 4, 4, 4, 18, 18, 4, 4, 4
4, 19, 15, 21, 7, 16, 10, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 18, 4, 4, 4
4, 21, 10, 16, 4, 4, 7, 18, 15, 18, 4, 21, 4, 4, 4, 4, 18, 4, 4, 4, 4, 18, 4, 4, 0, 4
4, 21, 21, 4, 16, 0, 4, 15, 4, 4, 0, 4, 4, 4, 4, 21, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4
4, 21, 10, 4, 4, 4, 4, 4, 4, 18, 4, 21, 0, 4, 4, 4, 4, 4, 7, 4, 4, 4, 4, 0, 4, 4
4, 16, 4, 16, 16, 4, 4, 4, 4, 4, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 2, 4, 16, 21, 21, 4, 4, 4, 18, 4, 4, 4, 4, 4, 4, 21, 4, 4, 18, 4, 4, 4, 4, 4, 4
4, 2, 21, 4, 4, 4, 0, 4, 4, 21, 4, 4, 4, 4, 4, 18, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4
4, 13, 4, 4, 4, 7, 4, 4, 18, 4, 7, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 18, 18, 4, 4
4, 4, 21, 4, 4, 13, 4, 4, 18, 4, 4, 4, 4, 4, 0, 4, 0, 10, 4, 4, 0, 4, 4, 4, 4, 4
4, 4, 16, 18, 16, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 18, 4, 4, 18, 0, 0, 4, 4, 4, 4, 4
5, 17, 0, 16, 7, 5, 2, 22, 22, 7, 5, 15, 5, 5, 5, 19, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 11, 21, 11, 2, 9, 11, 7, 5, 5, 5, 19, 5, 5, 19, 5, 5, 5, 11, 7, 7, 11, 5, 5, 5, 5
5, 22, 20, 5, 5, 5, 22, 22, 5, 5, 9, 22, 17, 22, 5, 5, 5, 22, 22, 5, 1, 5, 1, 5, 5, 5
5, 4, 0, 16, 11, 11, 22, 7, 16, 7, 19, 5, 5, 2, 5, 16, 5, 22, 5, 16, 5, 5, 5, 5, 5, 7
5, 18, 11, 5, 7, 11, 5, 5, 5, 22, 22, 5, 11, 5, 5, 5, 5, 8, 5, 5, 22, 5, 5, 5, 5, 5
5, 13, 16, 14, 15, 5, 5, 22, 5, 7, 5, 19, 9, 7, 11, 5, 5, 22, 5, 5, 5, 5, 5, 5, 5, 11
5, 5, 12, 5, 7, 16, 5, 16, 5, 2, 9, 22, 20, 5, 5, 5, 5, 5, 22, 9, 5, 5, 5, 5, 20, 5
5, 18, 8, 21, 19, 5, 6, 5, 1, 5, 5, 2, 5, 5, 5, 5, 20, 7, 5, 5, 5, 5, 5, 5, 5, 5
5, 11, 11, 11, 16, 5, 5, 5, 5, 5, 5, 5, 0, 5, 11, 2, 16, 5, 5, 5, 22, 5, 22, 7, 5, 9
5, 4, 4, 18, 7, 19, 1, 20, 5, 5, 2, 5, 5, 5, 5, 5, 22, 5, 5, 5, 5, 5, 7, 5, 22, 5
5, 11, 16, 2, 5, 11, 1, 5, 22, 5, 5, 5, 11, 22, 5, 18, 5, 5, 5, 5, 5, 5, 5, 9, 19, 5
5, 21, 6, 16, 5, 16, 5, 5, 1, 11, 19, 16, 5, 7, 2, 5, 1, 1, 5, 1, 5, 8, 11, 7, 2, 5
5, 23, 21, 4, 4, 22, 4, 20, 5, 5, 5, 19, 22, 5, 19, 5, 19, 5, 16, 2, 19, 9, 15, 5, 5, 5
5, 21, 8, 7, 5, 19, 15, 2, 5, 7, 19, 11, 5, 5, 5, 5, 5, 5, 5, 5, 19, 1, 2, 5, 5, 5
5, 17, 11, 1, 3, 5, 22, 11, 0, 5, 19, 5, 9, 5, 5, 5, 5, 5, 2, 0, 5, 11, 7, 20, 5, 2
6, 1, 6, 8, 9, 8, 14, 6, 19, 23, 7, 6, 10, 8, 9, 6, 6, 19, 1, 12, 6, 6, 6, 23, 6, 6
6, 22, 1, 12, 12, 23, 23, 1, 14, 23, 6, 1, 12, 6, 6, 19, 6, 2, 12, 6, 6, 1, 9, 12, 23, 6
6, 14, 11, 21, 22, 12, 15, 6, 13, 19, 1, 23, 8, 1, 13, 6, 6, 6, 12, 6, 15, 6, 19, 15, 6, 6
6, 1, 17, 20, 10, 6, 15, 6, 14, 13, 1, 21, 10, 6, 2, 6, 6, 12, 12, 9, 6, 12, 15, 9, 6, 6
6, 11, 3, 23, 8, 9, 1, 10, 6, 19, 6, 6, 6, 6, 5, 12, 6, 13, 6, 19, 23, 14, 12, 6, 19, 6
6, 1, 11, 8, 17, 8, 6, 6, 22, 8, 6, 10, 19, 1, 23, 8, 12, 23, 6, 12, 23, 1, 6, 6, 6, 6
6, 5, 19, 15, 13, 20, 6, 12, 23, 6, 6, 13, 9, 19, 12, 15, 6, 23, 6, 6, 6, 12, 6, 6, 6, 6
6, 16, 23, 21, 10, 6, 6, 8, 1, 13, 12, 6, 13, 23, 6, 12, 8, 15, 6, 8, 6, 1, 21, 6, 12, 15
6, 14, 14, 18, 7, 1, 17, 1, 10, 20, 2, 10, 1, 23, 1, 2, 6, 12, 19, 6, 6, 6, 6, 6, 12, 2
6, 21, 4, 8, 6, 14, 0, 19, 14, 1, 6, 6, 12, 6, 12, 6, 6, 6, 2, 6, 6, 6, 6, 23, 6, 6
6, 7, 10, 4, 10, 12, 5, 10, 21, 23, 23, 6, 6, 6, 8, 12, 6, 6, 1, 2, 15, 17, 6, 6, 2, 6
6, 1, 17, 8, 17, 12, 23, 23, 6, 6, 6, 6, 9, 6, 6, 17, 6, 8, 9, 12, 6, 6, 19, 12, 6, 6
6, 8, 19, 23, 6, 6, 22, 6, 13, 2, 6, 12, 20, 1, 12, 6, 13, 6, 12, 1, 6, 1, 20, 6, 20, 12
6, 16, 23, 2, 5, 6, 6, 10, 15, 23, 6, 6, 6, 6, 6, 9, 6, 6, 9, 6, 2, 12, 6, 6, 6, 12
6, 8, 1, 21, 6, 12, 23, 12, 10, 19, 6, 2, 6, 9, 23, 6, 6, 6, 12, 23, 20, 6, 6, 8, 6, 6
7, 4, 21, 16, 16, 18, 16, 21, 22, 7, 15, 7, 7, 22, 18, 7, 7, 21, 10, 7, 7, 2, 7, 7, 16, 7
7, 22, 22, 5, 16, 7, 17, 21, 5, 7, 5, 19, 7, 0, 16, 7, 5, 7, 0, 7, 7, 7, 7, 7, 16, 16
7, 16, 2, 2, 13, 10, 18, 20, 16, 0, 21, 7, 22, 7, 5, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7
7, 21, 12, 4, 0, 10, 15, 7, 7, 7, 16, 18, 7, 7, 7, 7, 7, 7, 16, 2, 7, 7, 0, 7, 2, 7
7, 4, 2, 7, 18, 7, 7, 7, 18, 15, 22, 7, 7, 5, 2, 7, 7, 7, 18, 7, 7, 7, 18, 7, 0, 15
7, 4, 18, 4, 7, 16, 16, 5, 7, 7, 7, 7, 7, 7, 16, 7, 7, 0, 7, 7, 7, 7, 7, 16, 18, 7
7, 16, 21, 16, 16, 5, 12, 5, 4, 7, 2, 16, 7, 7, 15, 7, 7, 5, 7, 0, 7, 7, 7, 7, 7, 7
7, 2, 10, 22, 5, 7, 16, 10, 2, 16, 18, 7, 16, 0, 7, 7, 4, 7, 7, 18, 18, 7, 7, 18, 7, 0
7, 19, 16, 21, 4, 5, 4, 7, 7, 7, 7, 16, 7, 16, 18, 15, 20, 18, 7, 7, 7, 7, 7, 7, 7, 7
7, 1, 21, 7, 10, 7, 19, 7, 7, 0, 5, 7, 20, 7, 19, 5, 15, 5, 7, 0, 7, 7, 5, 5, 22, 7
7, 16, 16, 4, 5, 5, 18, 18, 7, 22, 0, 7, 18, 7, 18, 7, 7, 7, 7, 12, 7, 7, 7, 7, 7, 7
7, 16, 18, 4, 22, 19, 18, 7, 19, 7, 20, 0, 7, 5, 20, 7, 0, 22, 16, 7, 22, 7, 7, 0, 18, 10
7, 23, 16, 10, 16, 7, 7, 18, 7, 10, 7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 16, 16, 7, 18, 7
7, 4, 0, 10, 22, 7, 18, 16, 16, 16, 16, 10, 16, 0, 5, 7, 21, 7, 9, 7, 9, 16, 2, 16, 7, 2
7, 11, 21, 16, 5, 7, 18, 21, 20, 7, 5, 2, 0, 18, 7, 16, 16, 7, 7, 7, 7, 7, 15, 15, 7, 0
8, 22, 2, 8, 10, 17, 8, 8, 8, 13, 8, 8, 12, 12, 8, 8, 8, 9, 8, 8, 8, 8, 8, 17, 8, 2
8, 8, 4, 5, 23, 8, 6, 14, 8, 8, 6, 17, 8, 9, 8, 8, 8, 8, 6, 1, 8, 12, 8, 8, 8, 6
8, 7, 16, 5, 23, 8, 8, 8, 8, 8, 17, 8, 8, 8, 8, 19, 22, 8, 14, 8, 8, 8, 8, 8, 8, 8
8, 1, 22, 5, 10, 4, 14, 13, 13, 8, 8, 17, 8, 8, 20, 8, 10, 8, 8, 8, 8, 8, 8, 8, 6, 9
8, 15, 14, 8, 21, 2, 13, 1, 8, 17, 6, 17, 8, 1, 8, 9, 8, 8, 15, 8, 8, 8, 8, 8, 8, 8
8, 1, 23, 11, 8, 8, 8, 13, 10, 17, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 3, 17, 8, 11, 14, 8, 20, 8, 17, 17, 8, 8, 12, 1, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8, 8
8, 23, 23, 8, 8, 9, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8
8, 21, 21, 9, 2, 8, 8, 18, 8, 15, 8, 8, 17, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 6, 8, 1
8, 5, 11, 17, 19, 0, 13, 1, 8, 11, 8, 8, 6, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8, 6
8, 18, 17, 5, 15, 1, 13, 8, 8, 6, 14, 6, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 15, 8
8, 3, 19, 3, 8, 1, 8, 8, 8, 21, 1, 8, 8, 17, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 16, 11, 8, 6, 22, 8, 8, 17, 12, 8, 8, 8, 6, 14, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8
8, 16, 11, 8, 19, 8, 23, 2, 9, 8, 17, 8, 8, 8, 9, 8, 0, 8, 8, 8, 17, 8, 8, 8, 8, 8
8, 19, 23, 13, 8, 6, 8, 8, 18, 2, 8, 8, 8, 8, 8, 14, 8, 15, 17, 8, 8, 8, 8, 8, 8, 8
9, 16, 17, 3, 1, 7, 10, 10, 1, 9, 9, 19, 14, 22, 2, 9, 20, 9, 20, 19, 6, 1, 6, 1, 9, 9
9, 16, 0, 23, 1, 5, 12, 23, 1, 9, 17, 9, 7, 9, 9, 9, 9, 9, 9, 9, 1, 9, 5, 9, 20, 9
9, 3, 1, 22, 9, 11, 5, 1, 9, 17, 9, 6, 9, 9, 9, 9, 20, 9, 15, 9, 6, 7, 5, 9, 12, 9
9, 23, 13, 1, 18, 11, 9, 9, 7, 5, 9, 7, 9, 9, 9, 1, 9, 9, 9, 1, 5, 9, 9, 9, 0, 9
9, 3, 5, 6, 9, 2, 10, 23, 7, 22, 9, 14, 19, 1, 9, 22, 17, 20, 9, 9, 9, 9, 9, 1, 9, 9
9, 18, 1, 17, 22, 13, 22, 6, 8, 9, 9, 9, 19, 7, 9, 17, 10, 9, 1, 9, 9, 19, 9, 7, 9, 9
9, 13, 16, 4, 1, 1, 9, 15, 15, 9, 23, 1, 9, 9, 9, 9, 9, 9, 17, 9, 9, 9, 9, 1, 6, 2
9, 22, 21, 9, 23, 6, 19, 18, 19, 9, 7, 19, 22, 9, 9, 9, 19, 9, 9, 9, 1, 17, 9, 12, 9, 17
9, 19, 16, 4, 10, 10, 1, 1, 4, 14, 22, 9, 9, 9, 1, 9, 21, 9, 9, 1, 9, 6, 9, 9, 9, 22
9, 0, 12, 1, 9, 15, 15, 8, 3, 8, 9, 9, 8, 1, 9, 9, 9, 9, 9, 22, 11, 9, 9, 8, 6, 1
9, 1, 19, 6, 9, 23, 20, 1, 1, 14, 11, 9, 1, 9, 9, 9, 9, 9, 9, 1, 9, 6, 8, 9, 9, 1
9, 19, 0, 5, 6, 11, 21, 2, 9, 9, 9, 12, 8, 6, 9, 9, 19, 19, 1, 9, 1, 20, 9, 20, 2, 20
9, 15, 10, 1, 5, 9, 13, 1, 9, 18, 5, 22, 2, 9, 10, 9, 9, 9, 9, 22, 9, 8, 9, 9, 9, 9
9, 21, 22, 5, 22, 4, 5, 19, 1, 9, 9, 9, 9, 9, 12, 9, 9, 9, 9, 9, 9, 9, 9, 17, 19, 9
9, 17, 1, 2, 8, 11, 7, 7, 21, 15, 8, 22, 5, 6, 9, 1, 2, 9, 5, 9, 9, 1, 9, 9, 1, 9
10, 18, 4, 17, 10, 10, 10, 10, 10, 0, 10, 10, 12, 10, 10, 0, 10, 10, 10, 10, 15, 10, 10, 10, 10, 10
10, 10, 10, 10, 21, 0, 10, 10, 10, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 18, 4, 19, 10, 18, 0, 10, 10, 18, 10, 13, 10, 10, 21, 21, 10, 10, 13, 21, 10, 15, 0, 12, 10, 10
10, 16, 16, 4, 10, 4, 12, 10, 10, 10, 10, 10, 10, 10, 12, 10, 10, 10, 2, 10, 10, 10, 10, 10, 10, 10
10, 16, 0, 16, 21, 15, 22, 10, 19, 10, 13, 15, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 4, 21, 21, 22, 15, 10, 10, 21, 10, 10, 19, 10, 10, 2, 10, 10, 10, 10, 10, 10, 10, 10, 12, 10, 10
10, 1, 8, 10, 10, 21, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12, 15, 2, 10, 10, 10, 10, 10, 10, 10
10, 21, 23, 0, 9, 21, 10, 10, 19, 19, 10, 10, 18, 10, 10, 10, 10, 10, 7, 10, 0, 10, 12, 10, 10, 10
10, 17, 21, 5, 10, 10, 10, 10, 10, 21, 12, 10, 10, 10, 10, 10, 7, 10, 10, 8, 10, 10, 10, 10, 10, 10
10, 3, 18, 10, 8, 10, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 4, 9, 7, 4, 19, 9, 10, 15, 10, 10, 20, 10, 10, 10, 10, 10, 10, 10, 10, 10, 20, 10, 10, 10, 10
10, 23, 10, 19, 21, 7, 20, 12, 12, 4, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 10, 8, 21, 16, 10, 12, 10, 10, 4, 10, 10, 10, 15, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 16, 2, 16, 10, 6, 10, 10, 21, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 13, 12, 10
10, 20, 0, 18, 10, 10, 10, 13, 16, 12, 19, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 10
11, 15, 11, 16, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 17, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 11, 14, 11, 11, 11, 3, 11, 17, 11, 5, 11, 5, 11, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11
11, 17, 3, 14, 17, 2, 11, 19, 1, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1, 11, 14, 11, 5, 11
11, 21, 5, 5, 23, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 19, 11, 11, 8, 11, 11, 11, 11
11, 3, 5, 14, 11, 11, 2, 5, 14, 14, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 21, 11, 11, 3, 11, 11, 11, 1, 11, 11, 11, 11, 11, 9, 1, 11, 11, 11, 11, 14, 11, 11, 11, 11, 11
11, 5, 11, 23, 1, 11, 22, 5, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11
11, 11, 1, 1, 11, 11, 14, 11, 11, 11, 5, 11, 11, 11, 1, 1, 11, 11, 11, 11, 11, 11, 11, 11, 22, 11
11, 3, 11, 14, 10, 22, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 5, 11, 12, 11, 11, 9, 11, 11, 11, 11, 1, 11, 14, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11, 11, 11
11, 11, 5, 16, 11, 5, 11, 19, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11
11, 13, 3, 11, 11, 14, 3, 11, 22, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 9
11, 3, 17, 3, 8, 23, 9, 11, 11, 11, 11, 8, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11
11, 1, 22, 11, 22, 11, 11, 11, 9, 20, 11, 11, 11, 11, 14, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11
