ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 23, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
3, 14, 14, 23, 3, 3, 3, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
4, 16, 18, 4, 4, 4, 16, 4, 4, 4, 0, 4, 4, 4, 4, 10, 18, 21, 4, 18, 4, 4, 4, 4, 4, 4
4, 10, 4, 4, 21, 0, 21, 4, 4, 21, 13, 4, 0, 0, 4, 0, 21, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 4, 4, 4, 18, 21, 4, 4, 21, 4, 18, 4, 0, 0, 4, 4, 4, 0, 0, 4, 4, 4, 4, 4, 4, 4
4, 9, 4, 20, 16, 21, 10, 4, 4, 0, 21, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 16, 4, 13, 4, 0, 0, 21, 0, 4, 4, 4, 4, 4, 4, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 22, 4, 4, 4, 21, 15, 7, 0, 4, 7, 18, 10, 4, 4, 21, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4
4, 15, 4, 4, 4, 18, 7, 4, 15, 4, 0, 4, 4, 4, 7, 4, 16, 4, 4, 18, 4, 18, 4, 4, 4, 4
4, 22, 10, 18, 4, 4, 4, 0, 10, 0, 4, 0, 21, 18, 18, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 18
4, 10, 4, 16, 4, 21, 13, 18, 18, 10, 4, 4, 4, 18, 4, 4, 4, 0, 16, 4, 7, 4, 4, 18, 0, 4
4, 4, 16, 4, 4, 7, 21, 18, 4, 4, 18, 13, 4, 0, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4
4, 11, 4, 4, 4, 4, 4, 4, 0, 21, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4
4, 4, 19, 4, 0, 13, 4, 18, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 18, 4, 0, 4, 0, 4, 4
4, 0, 21, 21, 4, 18, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 18, 4, 4, 4, 4, 4, 18
4, 16, 4, 21, 4, 4, 4, 4, 21, 18, 21, 4, 4, 4, 4, 4, 4, 4, 4, 18, 4, 4, 0, 4, 4, 4
4, 0, 2, 7, 18, 4, 21, 4, 4, 4, 4, 4, 15, 0, 4, 16, 0, 4, 4, 18, 4, 4, 4, 18, 4, 4
5, 21, 16, 5, 21, 22, 16, 11, 5, 5, 5, 19, 5, 7, 5, 22, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5
5, 15, 4, 17, 19, 11, 11, 15, 5, 11, 5, 12, 5, 5, 11, 5, 5, 5, 5, 5, 5, 20, 9, 5, 5, 1
5, 8, 19, 17, 5, 5, 22, 2, 5, 20, 5, 7, 5, 2, 5, 11, 16, 5, 5, 5, 22, 5, 7, 7, 5, 7
5, 17, 5, 5, 16, 5, 1, 5, 1, 5, 7, 5, 5, 16, 10, 5, 5, 11, 16, 5, 5, 5, 5, 5, 5, 5
5, 1, 16, 22, 0, 4, 11, 5, 11, 5, 1, 5, 11, 1, 22, 5, 9, 22, 5, 5, 5, 5, 5, 5, 5, 5
5, 13, 11, 5, 22, 16, 22, 19, 5, 22, 7, 22, 5, 5, 20, 20, 5, 22, 5, 5, 5, 5, 5, 5, 5, 5
5, 16, 16, 6, 18, 9, 2, 5, 1, 5, 5, 15, 19, 1, 5, 22, 22, 5, 5, 5, 22, 22, 5, 5, 5, 5
5, 21, 5, 22, 0, 19, 5, 16, 7, 1, 7, 0, 5, 5, 7, 5, 1, 19, 5, 5, 5, 5, 11, 5, 5, 5
5, 20, 17, 11, 5, 9, 20, 16, 5, 2, 5, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 18, 22, 12, 22, 5, 5, 15, 7, 5, 5, 19, 2, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
5, 4, 18, 22, 17, 5, 5, 5, 9, 5, 22, 20, 5, 5, 7, 5, 5, 19, 5, 5, 5, 1, 5, 5, 5, 5
5, 16, 1, 1, 5, 21, 5, 5, 11, 5, 5, 5, 5, 7, 22, 5, 5, 2, 7, 5, 2, 5, 5, 22, 5, 5
5, 0, 19, 0, 22, 5, 5, 11, 18, 5, 1, 5, 2, 20, 5, 5, 5, 5, 8, 7, 0, 5, 5, 2, 5, 5
5, 1, 11, 19, 1, 1, 9, 5, 20, 5, 22, 5, 7, 19, 5, 1, 1, 1, 5, 5, 11, 7, 5, 5, 22, 5
5, 4, 17, 22, 7, 20, 20, 5, 20, 7, 22, 16, 5, 5, 5, 5, 5, 5, 1, 1, 16, 5, 2, 7, 5, 5
6, 21, 23, 13, 14, 12, 6, 10, 0, 23, 10, 23, 15, 12, 23, 1, 6, 6, 2, 20, 12, 6, 6, 1, 12, 6
6, 4, 15, 1, 14, 8, 22, 19, 6, 23, 1, 6, 13, 23, 6, 19, 12, 19, 1, 8, 19, 6, 6, 6, 6, 6
6, 23, 8, 8, 15, 14, 21, 14, 23, 2, 13, 2, 6, 23, 12, 19, 6, 6, 12, 10, 6, 2, 6, 6, 6, 6
6, 10, 11, 6, 23, 1, 5, 8, 10, 6, 2, 9, 1, 1, 6, 6, 6, 10, 6, 12, 6, 20, 6, 20, 6, 6
6, 3, 0, 10, 1, 6, 8, 2, 9, 6, 21, 6, 6, 8, 23, 6, 6, 6, 6, 23, 1, 23, 12, 6, 6, 6
6, 17, 5, 13, 10, 12, 5, 7, 1, 15, 17, 23, 12, 12, 6, 12, 13, 6, 12, 8, 6, 1, 6, 6, 6, 12
6, 5, 1, 23, 17, 9, 11, 6, 18, 6, 13, 1, 6, 23, 14, 6, 12, 2, 1, 6, 9, 6, 19, 6, 12, 6
6, 16, 15, 11, 7, 6, 14, 6, 23, 6, 23, 9, 12, 6, 6, 6, 23, 10, 12, 12, 6, 2, 6, 6, 9, 23
6, 22, 14, 6, 4, 19, 17, 13, 12, 14, 17, 6, 1, 6, 15, 21, 2, 19, 6, 12, 23, 9, 9, 12, 6, 6
6, 4, 22, 14, 22, 12, 23, 6, 23, 6, 1, 9, 9, 2, 6, 12, 2, 6, 6, 23, 6, 6, 19, 6, 6, 6
6, 21, 12, 17, 1, 18, 1, 5, 6, 13, 6, 9, 23, 6, 0, 19, 13, 6, 6, 6, 12, 6, 23, 23, 6, 6
6, 4, 23, 14, 21, 10, 6, 6, 6, 12, 17, 12, 17, 1, 6, 8, 17, 6, 6, 6, 6, 6, 6, 6, 6, 12
6, 2, 8, 22, 4, 23, 23, 1, 1, 8, 19, 6, 15, 6, 23, 6, 6, 6, 6, 6, 6, 6, 19, 6, 6, 6
6, 3, 19, 10, 13, 21, 13, 12, 6, 12, 12, 6, 19, 8, 6, 6, 6, 17, 15, 6, 6, 1, 1, 6, 6, 6
6, 11, 4, 3, 13, 13, 23, 12, 6, 0, 13, 2, 15, 2, 6, 12, 6, 6, 6, 19, 6, 10, 6, 8, 6, 6
7, 13, 22, 4, 18, 5, 16, 15, 5, 5, 7, 7, 16, 15, 18, 16, 10, 0, 15, 7, 19, 7, 7, 7, 7, 20
7, 16, 0, 13, 5, 16, 16, 7, 15, 2, 6, 18, 4, 7, 7, 20, 7, 13, 7, 15, 20, 2, 2, 0, 7, 7
7, 21, 4, 2, 5, 13, 7, 16, 7, 7, 7, 7, 16, 7, 7, 7, 7, 10, 7, 7, 7, 7, 7, 7, 7, 0
7, 4, 12, 21, 21, 16, 22, 0, 7, 20, 7, 7, 18, 9, 5, 7, 19, 2, 20, 7, 5, 18, 18, 5, 20, 7
7, 9, 1, 22, 16, 7, 18, 10, 16, 7, 21, 16, 7, 7, 7, 4, 7, 16, 7, 7, 7, 7, 4, 7, 16, 10
7, 7, 15, 8, 4, 7, 9, 15, 0, 7, 16, 0, 5, 20, 19, 0, 7, 7, 7, 7, 22, 7, 5, 7, 7, 7
7, 16, 4, 21, 4, 20, 0, 2, 20, 7, 7, 4, 18, 0, 7, 18, 20, 4, 7, 7, 2, 7, 18, 5, 7, 7
7, 4, 16, 16, 22, 18, 16, 16, 7, 5, 18, 7, 7, 7, 7, 15, 18, 16, 5, 7, 7, 7, 7, 7, 7, 22
7, 20, 16, 4, 16, 5, 7, 5, 7, 22, 7, 16, 7, 7, 2, 0, 16, 7, 16, 16, 7, 7, 7, 7, 22, 5
7, 4, 16, 0, 21, 4, 20, 19, 7, 10, 0, 20, 5, 7, 18, 7, 7, 7, 7, 4, 7, 21, 7, 7, 7, 15
7, 17, 21, 15, 13, 7, 18, 4, 16, 21, 19, 7, 7, 16, 7, 7, 7, 18, 7, 7, 0, 0, 7, 18, 7, 0
7, 1, 16, 20, 21, 18, 18, 7, 0, 7, 18, 7, 16, 7, 7, 7, 21, 7, 18, 7, 7, 0, 19, 7, 7, 7
7, 2, 10, 5, 4, 16, 5, 16, 7, 5, 7, 10, 7, 5, 16, 7, 1, 7, 7, 2, 15, 0, 7, 7, 7, 7
7, 11, 4, 2, 4, 12, 7, 10, 2, 9, 7, 16, 5, 0, 20, 7, 22, 7, 21, 7, 7, 2, 7, 20, 7, 7
7, 16, 2, 23, 18, 7, 5, 16, 0, 5, 7, 22, 7, 15, 7, 16, 5, 7, 7, 7, 13, 7, 7, 7, 7, 7
8, 1, 12, 10, 13, 8, 14, 8, 8, 8, 8, 8, 11, 8, 8, 8, 20, 12, 8, 8, 8, 8, 8, 17, 1, 8
8, 3, 3, 21, 0, 6, 1, 1, 6, 8, 8, 8, 2, 8, 1, 8, 8, 8, 9, 8, 8, 8, 8, 5, 8, 8
8, 8, 11, 5, 8, 8, 8, 9, 6, 8, 8, 8, 8, 8, 8, 14, 8, 19, 8, 8, 8, 8, 8, 8, 8, 8
8, 23, 5, 8, 12, 8, 15, 8, 8, 8, 17, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 2, 8, 8, 8
8, 14, 13, 8, 8, 8, 8, 8, 8, 1, 8, 9, 17, 8, 8, 2, 8, 8, 8, 8, 8, 1, 8, 8, 1, 8
8, 23, 8, 4, 10, 9, 22, 8, 8, 1, 6, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 2, 8, 8
8, 21, 2, 14, 8, 8, 23, 8, 8, 8, 17, 8, 8, 23, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 16, 2, 3, 10, 21, 15, 8, 17, 17, 8, 8, 8, 14, 8, 8, 8, 8, 1, 8, 8, 14, 8, 19, 15, 8
8, 10, 2, 5, 21, 8, 10, 8, 1, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 17
8, 3, 16, 23, 11, 8, 8, 1, 8, 8, 8, 19, 8, 19, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 3, 13, 14, 0, 8, 13, 8, 21, 5, 8, 17, 8, 8, 22, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8
8, 2, 17, 8, 10, 8, 4, 8, 8, 8, 8, 8, 1, 9, 8, 8, 19, 8, 17, 8, 8, 8, 8, 15, 8, 8
8, 21, 1, 17, 8, 8, 8, 8, 19, 2, 5, 8, 8, 8, 21, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
8, 5, 8, 19, 8, 13, 9, 4, 8, 8, 8, 8, 8, 8, 8, 17, 8, 8, 8, 8, 8, 8, 13, 8, 8, 8
8, 1, 16, 8, 22, 13, 2, 7, 17, 8, 5, 14, 8, 8, 6, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 17
9, 12, 10, 6, 2, 4, 8, 22, 9, 9, 0, 20, 9, 9, 9, 9, 9, 17, 22, 9, 9, 20, 9, 9, 20, 9
9, 4, 18, 4, 9, 6, 7, 9, 16, 17, 9, 9, 6, 9, 6, 9, 1, 9, 9, 14, 9, 1, 5, 9, 9, 9
9, 14, 16, 23, 2, 14, 9, 15, 17, 15, 9, 9, 9, 9, 15, 9, 9, 9, 19, 5, 9, 15, 9, 20, 9, 19
9, 23, 16, 9, 17, 16, 9, 17, 19, 5, 20, 16, 19, 9, 9, 20, 2, 9, 1, 1, 9, 8, 9, 8, 9, 2
9, 4, 16, 23, 3, 9, 9, 11, 11, 9, 9, 9, 1, 9, 9, 1, 9, 7, 9, 9, 9, 9, 9, 1, 9, 9
9, 19, 9, 21, 7, 10, 11, 17, 0, 19, 9, 1, 2, 1, 9, 2, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
9, 21, 5, 5, 21, 0, 19, 11, 11, 17, 21, 9, 8, 19, 9, 9, 17, 9, 17, 6, 9, 9, 9, 19, 9, 9
9, 23, 17, 0, 16, 22, 9, 2, 9, 2, 1, 16, 19, 9, 9, 9, 17, 9, 9, 9, 9, 9, 9, 9, 20, 19
9, 2, 5, 9, 20, 22, 22, 21, 9, 17, 7, 14, 9, 5, 9, 22, 6, 2, 9, 6, 5, 9, 1, 9, 9, 1
9, 4, 3, 22, 21, 4, 19, 17, 20, 6, 9, 17, 20, 9, 9, 9, 9, 9, 17, 5, 9, 1, 9, 9, 9, 1
9, 14, 20, 11, 0, 2, 5, 1, 9, 14, 9, 17, 7, 9, 15, 19, 9, 12, 9, 19, 9, 9, 17, 9, 9, 9
9, 5, 3, 13, 23, 1, 5, 1, 14, 1, 0, 9, 2, 5, 9, 1, 9, 6, 6, 9, 9, 9, 9, 9, 9, 9
9, 0, 16, 22, 14, 23, 7, 9, 22, 8, 11, 5, 5, 17, 9, 10, 6, 9, 9, 9, 9, 9, 19, 6, 5, 20
9, 5, 18, 10, 9, 19, 9, 11, 13, 22, 23, 9, 9, 1, 22, 9, 9, 9, 20, 9, 8, 9, 15, 9, 9, 9
9, 3, 21, 19, 22, 6, 11, 8, 23, 9, 2, 19, 11, 9, 6, 20, 9, 17, 9, 8, 22, 11, 9, 9, 5, 9
10, 20, 12, 4, 10, 6, 10, 12, 12, 15, 10, 10, 10, 10, 10, 10, 10, 10, 15, 10, 10, 10, 10, 12, 10, 10
10, 4, 2, 8, 18, 4, 0, 4, 10, 10, 10, 10, 10, 20, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 4, 16, 13, 10, 10, 4, 20, 9, 13, 10, 10, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 16, 10, 1, 13, 21, 7, 10, 7, 0, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 10, 7, 17, 12, 15, 21, 10, 10, 15, 4, 0, 10, 20, 10, 10, 10, 12, 12, 10, 10, 10, 10, 10, 10, 10
10, 16, 1, 10, 12, 18, 6, 20, 10, 10, 6, 10, 10, 10, 10, 18, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 8, 0, 21, 10, 12, 21, 19, 10, 19, 0, 20, 10, 10, 10, 15, 15, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 17, 18, 21, 21, 12, 9, 10, 20, 10, 12, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 15
10, 19, 23, 22, 0, 8, 10, 9, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12, 10, 10, 10, 10, 10
10, 22, 19, 12, 19, 17, 21, 10, 10, 10, 10, 19, 10, 10, 10, 10, 10, 19, 10, 15, 0, 10, 10, 10, 7, 12
10, 21, 6, 10, 6, 10, 0, 15, 10, 7, 10, 10, 10, 10, 10, 7, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 16, 16, 17, 10, 12, 10, 6, 10, 10, 10, 10, 0, 2, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10
10, 11, 10, 21, 0, 15, 15, 10, 10, 10, 10, 12, 13, 6, 10, 12, 10, 21, 10, 10, 10, 10, 10, 10, 10, 10
10, 21, 18, 1, 10, 5, 10, 4, 10, 0, 10, 21, 10, 6, 10, 13, 10, 10, 10, 10, 13, 10, 12, 10, 10, 10
10, 4, 4, 21, 10, 10, 13, 16, 10, 10, 10, 19, 10, 10, 10, 10, 10, 10, 10, 20, 10, 10, 10, 16, 10, 10
11, 8, 11, 11, 11, 8, 5, 22, 1, 5, 11, 11, 11, 11, 11, 11, 11, 14, 14, 11, 11, 11, 11, 11, 5, 11
11, 8, 4, 3, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11, 11, 11, 1, 11, 11, 11, 11, 11, 11
11, 5, 11, 2, 0, 11, 11, 11, 11, 16, 19, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 5, 8, 8, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 14, 11, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 11
11, 1, 4, 5, 11, 11, 9, 11, 14, 22, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 14, 11, 11
11, 1, 22, 9, 2, 14, 7, 11, 3, 11, 11, 11, 11, 11, 11, 14, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 15, 5, 20, 14, 11, 11, 5, 11, 3, 14, 11, 11, 11, 22, 11, 11, 5, 5, 11, 11, 11, 11, 11, 11, 11
11, 11, 11, 3, 3, 3, 11, 1, 11, 11, 5, 8, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 14, 1, 14, 11, 11, 11, 11, 11, 11, 11, 1, 14, 22, 11, 11, 5, 11, 11, 11, 11, 1, 11, 11, 14, 11
11, 2, 11, 11, 11, 11, 3, 11, 6, 11, 11, 11, 11, 5, 1, 11, 11, 22, 11, 11, 11, 11, 11, 11, 11, 11
11, 19, 11, 8, 22, 5, 5, 11, 11, 11, 11, 11, 11, 11, 3, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 21, 11, 11, 11, 1, 11, 11, 15, 11, 5, 9, 11, 9, 9, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
11, 11, 1, 11, 14, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 5, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11
